===2023-08-07 14:23:01===
===Setting===
    dataset: pacs
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 4
    quantile: 0
    power_cs: 1
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
    mix5: False
    power_relu: 1
    Ea_val: False
data_number=[14,18,24,31,40,52,68,88,113,146,12,22,40,72,128,11,115,58,
client_nums=[10,5,2,1,]
len_dataset=[1000,462,213,98,]
domain number = 4
============ Train epoch 0 ============
denominator: 38300.46875
 Site-photo                         | Train Loss: 1.9025 | Train Acc: 0.3571
 Best site-cartoon                   | Epoch:6 | Val Acc: 0.2857
 Best site-cartoon                   | Epoch:6 | Val Acc: 0.4026
 Best site-sketch                    | Epoch:6 | Val Acc: 0.2564
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_1/q-ffl...
============ Train epoch 7 ============
denominator: 33701.69140625
 Site-photo                         | Train Loss: 1.5567 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.5863 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.5924 | Train Acc: 0.9583
 Site-photo                         | Train Loss: 1.5190 | Train Acc: 0.9677
 Site-photo                         | Train Loss: 1.5816 | Train Acc: 0.9250
 Site-photo                         | Train Loss: 1.5810 | Train Acc: 0.9038
 Site-photo                         | Train Loss: 1.5652 | Train Acc: 0.9706
 Site-photo                         | Train Loss: 1.5728 | Train Acc: 0.9773
 Site-photo                         | Train Loss: 1.5508 | Train Acc: 0.9381
 Site-photo                         | Train Loss: 1.5730 | Train Acc: 0.9521
 Site-art_painting                  | Train Loss: 1.7509 | Train Acc: 0.6667
 Site-art_painting                  | Train Loss: 1.8142 | Train Acc: 0.5455
 Site-art_painting                  | Train Loss: 1.7711 | Train Acc: 0.5500
 Site-art_painting                  | Train Loss: 1.7856 | Train Acc: 0.5833
 Site-art_painting                  | Train Loss: 1.7663 | Train Acc: 0.5938
 Site-cartoon                       | Train Loss: 1.8670 | Train Acc: 0.4545
 Site-cartoon                       | Train Loss: 1.8476 | Train Acc: 0.4087
 Site-sketch                        | Train Loss: 1.9060 | Train Acc: 0.2069
Average Train Accuracy: 0.7557
 Site-photo                         | Val  Loss: 1.6427 | Val  Acc: 0.8889
 Site-photo                         | Val  Loss: 1.5953 | Val  Acc: 0.9167
 Site-photo                         | Val  Loss: 1.5289 | Val  Acc: 0.9375
 Site-photo                         | Val  Loss: 1.5632 | Val  Acc: 0.9048
 Site-photo                         | Val  Loss: 1.5881 | Val  Acc: 0.8889
 Site-photo                         | Val  Loss: 1.5672 | Val  Acc: 0.9714
 Site-photo                         | Val  Loss: 1.5446 | Val  Acc: 0.9778
 Site-photo                         | Val  Loss: 1.5589 | Val  Acc: 0.9483
 Site-photo                         | Val  Loss: 1.5811 | Val  Acc: 0.9733
 Site-photo                         | Val  Loss: 1.5619 | Val  Acc: 0.9278
 Site-art_painting                  | Val  Loss: 1.7546 | Val  Acc: 0.7500
 Site-art_painting                  | Val  Loss: 1.7858 | Val  Acc: 0.5333
 Site-art_painting                  | Val  Loss: 1.7528 | Val  Acc: 0.6538
 Site-art_painting                  | Val  Loss: 1.7619 | Val  Acc: 0.5532
 Site-art_painting                  | Val  Loss: 1.7592 | Val  Acc: 0.5765
 Site-cartoon                       | Val  Loss: 1.8740 | Val  Acc: 0.1429
 Site-cartoon                       | Val  Loss: 1.8270 | Val  Acc: 0.4416
 Site-sketch                        | Val  Loss: 1.8920 | Val  Acc: 0.1795
Average Valid Accuracy: 0.7315
 Best site-photo                     | Epoch:7 | Val Acc: 0.8889
 Best site-photo                     | Epoch:7 | Val Acc: 0.9167
 Best site-photo                     | Epoch:7 | Val Acc: 0.9375
 Best site-photo                     | Epoch:7 | Val Acc: 0.9048
 Best site-photo                     | Epoch:7 | Val Acc: 0.8889
 Best site-photo                     | Epoch:7 | Val Acc: 0.9714
 Best site-photo                     | Epoch:7 | Val Acc: 0.9778
 Best site-photo                     | Epoch:7 | Val Acc: 0.9483
 Best site-photo                     | Epoch:7 | Val Acc: 0.9733
 Best site-photo                     | Epoch:7 | Val Acc: 0.9278
 Best site-art_painting              | Epoch:7 | Val Acc: 0.7500
 Best site-art_painting              | Epoch:7 | Val Acc: 0.5333
 Best site-art_painting              | Epoch:7 | Val Acc: 0.6538
 Best site-art_painting              | Epoch:7 | Val Acc: 0.5532
 Best site-art_painting              | Epoch:7 | Val Acc: 0.5765
 Best site-cartoon                   | Epoch:7 | Val Acc: 0.1429
 Best site-cartoon                   | Epoch:7 | Val Acc: 0.4416
 Best site-sketch                    | Epoch:7 | Val Acc: 0.1795
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_1/q-ffl...
============ Train epoch 8 ============
denominator: 33164.796875
 Site-photo                         | Train Loss: 1.5067 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.5173 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.5610 | Train Acc: 0.9167
 Site-photo                         | Train Loss: 1.4572 | Train Acc: 0.9677
 Site-photo                         | Train Loss: 1.5302 | Train Acc: 0.9250
 Site-photo                         | Train Loss: 1.5417 | Train Acc: 0.8846
 Site-photo                         | Train Loss: 1.4419 | Train Acc: 0.9706
 Site-photo                         | Train Loss: 1.5202 | Train Acc: 0.9773
 Site-photo                         | Train Loss: 1.4983 | Train Acc: 0.9646
 Site-photo                         | Train Loss: 1.5283 | Train Acc: 0.9795
 Site-art_painting                  | Train Loss: 1.7243 | Train Acc: 0.7500
 Site-art_painting                  | Train Loss: 1.7751 | Train Acc: 0.5909
 Site-art_painting                  | Train Loss: 1.7622 | Train Acc: 0.5250
 Site-art_painting                  | Train Loss: 1.7133 | Train Acc: 0.5972
 Site-art_painting                  | Train Loss: 1.7467 | Train Acc: 0.6094
 Site-cartoon                       | Train Loss: 1.8678 | Train Acc: 0.4545
 Site-cartoon                       | Train Loss: 1.8301 | Train Acc: 0.4087
 Site-sketch                        | Train Loss: 1.9017 | Train Acc: 0.2069
Average Train Accuracy: 0.7627
 Site-photo                         | Val  Loss: 1.5716 | Val  Acc: 0.8889
 Site-photo                         | Val  Loss: 1.5493 | Val  Acc: 0.9167
 Site-photo                         | Val  Loss: 1.4762 | Val  Acc: 0.9375
 Site-photo                         | Val  Loss: 1.5339 | Val  Acc: 0.8571
 Site-photo                         | Val  Loss: 1.5297 | Val  Acc: 0.9259
 Site-photo                         | Val  Loss: 1.5228 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.4859 | Val  Acc: 0.9778
 Site-photo                         | Val  Loss: 1.5088 | Val  Acc: 0.9483
 Site-photo                         | Val  Loss: 1.5260 | Val  Acc: 0.9733
 Site-photo                         | Val  Loss: 1.5138 | Val  Acc: 0.9485
 Site-art_painting                  | Val  Loss: 1.7179 | Val  Acc: 0.6250
 Site-art_painting                  | Val  Loss: 1.7332 | Val  Acc: 0.6667
 Site-art_painting                  | Val  Loss: 1.7370 | Val  Acc: 0.5769
 Site-art_painting                  | Val  Loss: 1.7499 | Val  Acc: 0.5745
 Site-art_painting                  | Val  Loss: 1.7408 | Val  Acc: 0.6118
 Site-cartoon                       | Val  Loss: 1.8565 | Val  Acc: 0.2857
 Site-cartoon                       | Val  Loss: 1.8151 | Val  Acc: 0.4545
 Site-sketch                        | Val  Loss: 1.8963 | Val  Acc: 0.3077
Average Valid Accuracy: 0.7487
 Best site-photo                     | Epoch:8 | Val Acc: 0.8889
 Best site-photo                     | Epoch:8 | Val Acc: 0.9167
 Best site-photo                     | Epoch:8 | Val Acc: 0.9375
 Best site-photo                     | Epoch:8 | Val Acc: 0.8571
 Best site-photo                     | Epoch:8 | Val Acc: 0.9259
 Best site-photo                     | Epoch:8 | Val Acc: 1.0000
 Best site-photo                     | Epoch:8 | Val Acc: 0.9778
 Best site-photo                     | Epoch:8 | Val Acc: 0.9483
 Best site-photo                     | Epoch:8 | Val Acc: 0.9733
 Best site-photo                     | Epoch:8 | Val Acc: 0.9485
 Best site-art_painting              | Epoch:8 | Val Acc: 0.6250
 Best site-art_painting              | Epoch:8 | Val Acc: 0.6667
 Best site-art_painting              | Epoch:8 | Val Acc: 0.5769
 Best site-art_painting              | Epoch:8 | Val Acc: 0.5745
 Best site-art_painting              | Epoch:8 | Val Acc: 0.6118
 Best site-cartoon                   | Epoch:8 | Val Acc: 0.2857
 Best site-cartoon                   | Epoch:8 | Val Acc: 0.4545
 Best site-sketch                    | Epoch:8 | Val Acc: 0.3077
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_1/q-ffl...
============ Train epoch 9 ============
denominator: 32541.65234375
 Site-photo                         | Train Loss: 1.4690 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.4966 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.5280 | Train Acc: 0.8333
 Site-photo                         | Train Loss: 1.4251 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.4747 | Train Acc: 0.9250
 Site-photo                         | Train Loss: 1.4922 | Train Acc: 0.9038
 Site-photo                         | Train Loss: 1.4402 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.4504 | Train Acc: 0.9659
 Site-photo                         | Train Loss: 1.4529 | Train Acc: 0.9469
 Site-photo                         | Train Loss: 1.4838 | Train Acc: 0.9658
 Site-art_painting                  | Train Loss: 1.7314 | Train Acc: 0.6667
 Site-art_painting                  | Train Loss: 1.7481 | Train Acc: 0.5455
 Site-art_painting                  | Train Loss: 1.7387 | Train Acc: 0.5250
 Site-art_painting                  | Train Loss: 1.6846 | Train Acc: 0.6111
 Site-art_painting                  | Train Loss: 1.7218 | Train Acc: 0.6562
 Site-cartoon                       | Train Loss: 1.8096 | Train Acc: 0.4545
 Site-cartoon                       | Train Loss: 1.8125 | Train Acc: 0.4696
 Site-sketch                        | Train Loss: 1.8833 | Train Acc: 0.3103
Average Train Accuracy: 0.7655
 Site-photo                         | Val  Loss: 1.5586 | Val  Acc: 0.8889
 Site-photo                         | Val  Loss: 1.5301 | Val  Acc: 0.9167
 Site-photo                         | Val  Loss: 1.4451 | Val  Acc: 0.9375
 Site-photo                         | Val  Loss: 1.4964 | Val  Acc: 0.8571
 Site-photo                         | Val  Loss: 1.4791 | Val  Acc: 0.9259
 Site-photo                         | Val  Loss: 1.4853 | Val  Acc: 0.9714
 Site-photo                         | Val  Loss: 1.4404 | Val  Acc: 0.9778
 Site-photo                         | Val  Loss: 1.4573 | Val  Acc: 0.9828
 Site-photo                         | Val  Loss: 1.4789 | Val  Acc: 0.9733
 Site-photo                         | Val  Loss: 1.4552 | Val  Acc: 0.9381
 Site-art_painting                  | Val  Loss: 1.6574 | Val  Acc: 0.8750
 Site-art_painting                  | Val  Loss: 1.7337 | Val  Acc: 0.6667
 Site-art_painting                  | Val  Loss: 1.6950 | Val  Acc: 0.6923
 Site-art_painting                  | Val  Loss: 1.7197 | Val  Acc: 0.5745
 Site-art_painting                  | Val  Loss: 1.7149 | Val  Acc: 0.6000
 Site-cartoon                       | Val  Loss: 1.8266 | Val  Acc: 0.2857
 Site-cartoon                       | Val  Loss: 1.8100 | Val  Acc: 0.4805
 Site-sketch                        | Val  Loss: 1.8891 | Val  Acc: 0.2564
Average Valid Accuracy: 0.7667
 Best site-photo                     | Epoch:9 | Val Acc: 0.8889
 Best site-photo                     | Epoch:9 | Val Acc: 0.9167
 Best site-photo                     | Epoch:9 | Val Acc: 0.9375
 Best site-photo                     | Epoch:9 | Val Acc: 0.8571
 Best site-photo                     | Epoch:9 | Val Acc: 0.9259
 Best site-photo                     | Epoch:9 | Val Acc: 0.9714
 Best site-photo                     | Epoch:9 | Val Acc: 0.9778
 Best site-photo                     | Epoch:9 | Val Acc: 0.9828
 Best site-photo                     | Epoch:9 | Val Acc: 0.9733
 Best site-photo                     | Epoch:9 | Val Acc: 0.9381
 Best site-art_painting              | Epoch:9 | Val Acc: 0.8750
 Best site-art_painting              | Epoch:9 | Val Acc: 0.6667
 Best site-art_painting              | Epoch:9 | Val Acc: 0.6923
 Best site-art_painting              | Epoch:9 | Val Acc: 0.5745
 Best site-art_painting              | Epoch:9 | Val Acc: 0.6000
 Best site-cartoon                   | Epoch:9 | Val Acc: 0.2857
 Best site-cartoon                   | Epoch:9 | Val Acc: 0.4805
 Best site-sketch                    | Epoch:9 | Val Acc: 0.2564
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_1/q-ffl...
============ Train epoch 10 ============
denominator: 31805.58984375
 Site-photo                         | Train Loss: 1.4124 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.4515 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 1.4982 | Train Acc: 0.9167
 Site-photo                         | Train Loss: 1.3651 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.4290 | Train Acc: 0.9250
 Site-photo                         | Train Loss: 1.4483 | Train Acc: 0.9615
 Site-photo                         | Train Loss: 1.2730 | Train Acc: 0.9853
 Site-photo                         | Train Loss: 1.3964 | Train Acc: 0.9545
 Site-photo                         | Train Loss: 1.4181 | Train Acc: 0.9558
 Site-photo                         | Train Loss: 1.4439 | Train Acc: 0.9726
 Site-art_painting                  | Train Loss: 1.6460 | Train Acc: 0.7500
 Site-art_painting                  | Train Loss: 1.7181 | Train Acc: 0.5909
 Site-art_painting                  | Train Loss: 1.6895 | Train Acc: 0.6750
 Site-art_painting                  | Train Loss: 1.6920 | Train Acc: 0.6806
 Site-art_painting                  | Train Loss: 1.7016 | Train Acc: 0.6641
 Site-cartoon                       | Train Loss: 1.7737 | Train Acc: 0.5455
 Site-cartoon                       | Train Loss: 1.7950 | Train Acc: 0.4957
 Site-sketch                        | Train Loss: 1.8760 | Train Acc: 0.2931
Average Train Accuracy: 0.7950
 Site-photo                         | Val  Loss: 1.5249 | Val  Acc: 0.8889
 Site-photo                         | Val  Loss: 1.4945 | Val  Acc: 0.9167
 Site-photo                         | Val  Loss: 1.3818 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.4320 | Val  Acc: 0.9048
 Site-photo                         | Val  Loss: 1.4409 | Val  Acc: 0.9630
 Site-photo                         | Val  Loss: 1.4238 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.3975 | Val  Acc: 0.9778
 Site-photo                         | Val  Loss: 1.4251 | Val  Acc: 0.9828
 Site-photo                         | Val  Loss: 1.4369 | Val  Acc: 0.9867
 Site-photo                         | Val  Loss: 1.4152 | Val  Acc: 0.9485
 Site-art_painting                  | Val  Loss: 1.6521 | Val  Acc: 0.7500
 Site-art_painting                  | Val  Loss: 1.6973 | Val  Acc: 0.7333
 Site-art_painting                  | Val  Loss: 1.6559 | Val  Acc: 0.6923
 Site-art_painting                  | Val  Loss: 1.6749 | Val  Acc: 0.6170
 Site-art_painting                  | Val  Loss: 1.6955 | Val  Acc: 0.6000
 Site-cartoon                       | Val  Loss: 1.8696 | Val  Acc: 0.1429
 Site-cartoon                       | Val  Loss: 1.7833 | Val  Acc: 0.4805
 Site-sketch                        | Val  Loss: 1.8797 | Val  Acc: 0.2564
Average Valid Accuracy: 0.7690
 Best site-photo                     | Epoch:10 | Val Acc: 0.8889
 Best site-photo                     | Epoch:10 | Val Acc: 0.9167
 Best site-photo                     | Epoch:10 | Val Acc: 1.0000
 Best site-photo                     | Epoch:10 | Val Acc: 0.9048
 Best site-photo                     | Epoch:10 | Val Acc: 0.9630
 Best site-photo                     | Epoch:10 | Val Acc: 1.0000
 Best site-photo                     | Epoch:10 | Val Acc: 0.9778
 Best site-photo                     | Epoch:10 | Val Acc: 0.9828
 Best site-photo                     | Epoch:10 | Val Acc: 0.9867
 Best site-photo                     | Epoch:10 | Val Acc: 0.9485
 Best site-art_painting              | Epoch:10 | Val Acc: 0.7500
 Best site-art_painting              | Epoch:10 | Val Acc: 0.7333
 Best site-art_painting              | Epoch:10 | Val Acc: 0.6923
 Best site-art_painting              | Epoch:10 | Val Acc: 0.6170
 Best site-art_painting              | Epoch:10 | Val Acc: 0.6000
 Best site-cartoon                   | Epoch:10 | Val Acc: 0.1429
 Best site-cartoon                   | Epoch:10 | Val Acc: 0.4805
 Best site-sketch                    | Epoch:10 | Val Acc: 0.2564
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_1/q-ffl...
============ Train epoch 11 ============
denominator: 31378.390625
 Site-photo                         | Train Loss: 1.3577 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.4217 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.4228 | Train Acc: 0.9583
 Site-photo                         | Train Loss: 1.3136 | Train Acc: 0.9677
 Site-photo                         | Train Loss: 1.3884 | Train Acc: 0.9750
 Site-photo                         | Train Loss: 1.4099 | Train Acc: 0.9423
 Site-photo                         | Train Loss: 1.4156 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.3685 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.3568 | Train Acc: 0.9735
 Site-photo                         | Train Loss: 1.3786 | Train Acc: 0.9658
 Site-art_painting                  | Train Loss: 1.6397 | Train Acc: 0.6667
 Site-art_painting                  | Train Loss: 1.7164 | Train Acc: 0.5000
 Site-art_painting                  | Train Loss: 1.6686 | Train Acc: 0.6750
 Site-art_painting                  | Train Loss: 1.6673 | Train Acc: 0.6806
 Site-art_painting                  | Train Loss: 1.6662 | Train Acc: 0.6953
 Site-cartoon                       | Train Loss: 1.7983 | Train Acc: 0.3636
 Site-cartoon                       | Train Loss: 1.7926 | Train Acc: 0.5304
 Site-sketch                        | Train Loss: 1.8721 | Train Acc: 0.3448
Average Train Accuracy: 0.7911
 Site-photo                         | Val  Loss: 1.4557 | Val  Acc: 0.8889
 Site-photo                         | Val  Loss: 1.4580 | Val  Acc: 0.9167
 Site-photo                         | Val  Loss: 1.3232 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.3942 | Val  Acc: 0.9048
 Site-photo                         | Val  Loss: 1.3944 | Val  Acc: 0.9259
 Site-photo                         | Val  Loss: 1.3835 | Val  Acc: 0.9714
 Site-photo                         | Val  Loss: 1.3446 | Val  Acc: 0.9556
 Site-photo                         | Val  Loss: 1.3769 | Val  Acc: 0.9828
 Site-photo                         | Val  Loss: 1.3806 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.3701 | Val  Acc: 0.9485
 Site-art_painting                  | Val  Loss: 1.6236 | Val  Acc: 0.8750
 Site-art_painting                  | Val  Loss: 1.7017 | Val  Acc: 0.6667
 Site-art_painting                  | Val  Loss: 1.6251 | Val  Acc: 0.7692
 Site-art_painting                  | Val  Loss: 1.6698 | Val  Acc: 0.6809
 Site-art_painting                  | Val  Loss: 1.6746 | Val  Acc: 0.6000
 Site-cartoon                       | Val  Loss: 1.8263 | Val  Acc: 0.2857
 Site-cartoon                       | Val  Loss: 1.7722 | Val  Acc: 0.5455
 Site-sketch                        | Val  Loss: 1.8701 | Val  Acc: 0.3333
Average Valid Accuracy: 0.7917
 Best site-photo                     | Epoch:11 | Val Acc: 0.8889
 Best site-photo                     | Epoch:11 | Val Acc: 0.9167
 Best site-photo                     | Epoch:11 | Val Acc: 1.0000
 Best site-photo                     | Epoch:11 | Val Acc: 0.9048
 Best site-photo                     | Epoch:11 | Val Acc: 0.9259
 Best site-photo                     | Epoch:11 | Val Acc: 0.9714
 Best site-photo                     | Epoch:11 | Val Acc: 0.9556
 Best site-photo                     | Epoch:11 | Val Acc: 0.9828
 Best site-photo                     | Epoch:11 | Val Acc: 1.0000
 Best site-photo                     | Epoch:11 | Val Acc: 0.9485
 Best site-art_painting              | Epoch:11 | Val Acc: 0.8750
 Best site-art_painting              | Epoch:11 | Val Acc: 0.6667
 Best site-art_painting              | Epoch:11 | Val Acc: 0.7692
 Best site-art_painting              | Epoch:11 | Val Acc: 0.6809
 Best site-art_painting              | Epoch:11 | Val Acc: 0.6000
 Best site-cartoon                   | Epoch:11 | Val Acc: 0.2857
 Best site-cartoon                   | Epoch:11 | Val Acc: 0.5455
 Best site-sketch                    | Epoch:11 | Val Acc: 0.3333
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_1/q-ffl...
============ Train epoch 12 ============
denominator: 30729.171875
 Site-photo                         | Train Loss: 1.3128 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.3568 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.3948 | Train Acc: 0.9167
 Site-photo                         | Train Loss: 1.2749 | Train Acc: 0.9677
 Site-photo                         | Train Loss: 1.3369 | Train Acc: 0.9500
 Site-photo                         | Train Loss: 1.3576 | Train Acc: 0.9423
 Site-photo                         | Train Loss: 1.3709 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.3136 | Train Acc: 0.9886
 Site-photo                         | Train Loss: 1.3085 | Train Acc: 0.9646
 Site-photo                         | Train Loss: 1.3537 | Train Acc: 0.9589
 Site-art_painting                  | Train Loss: 1.6310 | Train Acc: 0.7500
 Site-art_painting                  | Train Loss: 1.7196 | Train Acc: 0.5455
 Site-art_painting                  | Train Loss: 1.6475 | Train Acc: 0.6500
 Site-art_painting                  | Train Loss: 1.6159 | Train Acc: 0.6944
 Site-art_painting                  | Train Loss: 1.6477 | Train Acc: 0.6797
 Site-cartoon                       | Train Loss: 1.7473 | Train Acc: 0.5455
 Site-cartoon                       | Train Loss: 1.7665 | Train Acc: 0.5130
 Site-sketch                        | Train Loss: 1.8718 | Train Acc: 0.2931
Average Train Accuracy: 0.7978
 Site-photo                         | Val  Loss: 1.4451 | Val  Acc: 0.8889
 Site-photo                         | Val  Loss: 1.3675 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.2782 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.3413 | Val  Acc: 0.9048
 Site-photo                         | Val  Loss: 1.3583 | Val  Acc: 0.9630
 Site-photo                         | Val  Loss: 1.3345 | Val  Acc: 0.9714
 Site-photo                         | Val  Loss: 1.2889 | Val  Acc: 0.9778
 Site-photo                         | Val  Loss: 1.3289 | Val  Acc: 0.9828
 Site-photo                         | Val  Loss: 1.3335 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.3257 | Val  Acc: 0.9485
 Site-art_painting                  | Val  Loss: 1.6010 | Val  Acc: 0.8750
 Site-art_painting                  | Val  Loss: 1.6406 | Val  Acc: 0.8000
 Site-art_painting                  | Val  Loss: 1.6500 | Val  Acc: 0.6154
 Site-art_painting                  | Val  Loss: 1.6376 | Val  Acc: 0.6170
 Site-art_painting                  | Val  Loss: 1.6531 | Val  Acc: 0.6824
 Site-cartoon                       | Val  Loss: 1.8515 | Val  Acc: 0.2857
 Site-cartoon                       | Val  Loss: 1.7501 | Val  Acc: 0.5455
 Site-sketch                        | Val  Loss: 1.8594 | Val  Acc: 0.3077
Average Valid Accuracy: 0.7981
 Best site-photo                     | Epoch:12 | Val Acc: 0.8889
 Best site-photo                     | Epoch:12 | Val Acc: 1.0000
 Best site-photo                     | Epoch:12 | Val Acc: 1.0000
 Best site-photo                     | Epoch:12 | Val Acc: 0.9048
 Best site-photo                     | Epoch:12 | Val Acc: 0.9630
 Best site-photo                     | Epoch:12 | Val Acc: 0.9714
 Best site-photo                     | Epoch:12 | Val Acc: 0.9778
 Best site-photo                     | Epoch:12 | Val Acc: 0.9828
 Best site-photo                     | Epoch:12 | Val Acc: 1.0000
 Best site-photo                     | Epoch:12 | Val Acc: 0.9485
 Best site-art_painting              | Epoch:12 | Val Acc: 0.8750
 Best site-art_painting              | Epoch:12 | Val Acc: 0.8000
 Best site-art_painting              | Epoch:12 | Val Acc: 0.6154
 Best site-art_painting              | Epoch:12 | Val Acc: 0.6170
 Best site-art_painting              | Epoch:12 | Val Acc: 0.6824
 Best site-cartoon                   | Epoch:12 | Val Acc: 0.2857
 Best site-cartoon                   | Epoch:12 | Val Acc: 0.5455
 Best site-sketch                    | Epoch:12 | Val Acc: 0.3077
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_1/q-ffl...
============ Train epoch 13 ============
denominator: 30050.396484375
 Site-photo                         | Train Loss: 1.2673 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.3151 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.3674 | Train Acc: 0.9583
 Site-photo                         | Train Loss: 1.2189 | Train Acc: 0.9677
 Site-photo                         | Train Loss: 1.2887 | Train Acc: 0.9750
 Site-photo                         | Train Loss: 1.3156 | Train Acc: 0.9423
 Site-photo                         | Train Loss: 1.3108 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.2738 | Train Acc: 0.9659
 Site-photo                         | Train Loss: 1.2666 | Train Acc: 0.9735
 Site-photo                         | Train Loss: 1.2834 | Train Acc: 0.9795
 Site-art_painting                  | Train Loss: 1.6185 | Train Acc: 0.7500
 Site-art_painting                  | Train Loss: 1.7072 | Train Acc: 0.5455
 Site-art_painting                  | Train Loss: 1.6544 | Train Acc: 0.6000
 Site-art_painting                  | Train Loss: 1.5971 | Train Acc: 0.7083
 Site-art_painting                  | Train Loss: 1.6304 | Train Acc: 0.7031
 Site-cartoon                       | Train Loss: 1.7723 | Train Acc: 0.5455
 Site-cartoon                       | Train Loss: 1.7570 | Train Acc: 0.5043
 Site-sketch                        | Train Loss: 1.8602 | Train Acc: 0.3103
Average Train Accuracy: 0.8016
 Site-photo                         | Val  Loss: 1.3975 | Val  Acc: 0.8889
 Site-photo                         | Val  Loss: 1.3740 | Val  Acc: 0.9167
 Site-photo                         | Val  Loss: 1.2414 | Val  Acc: 0.9375
 Site-photo                         | Val  Loss: 1.2807 | Val  Acc: 0.9524
 Site-photo                         | Val  Loss: 1.3101 | Val  Acc: 0.9259
 Site-photo                         | Val  Loss: 1.2771 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.2291 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.2620 | Val  Acc: 0.9828
 Site-photo                         | Val  Loss: 1.2815 | Val  Acc: 0.9867
 Site-photo                         | Val  Loss: 1.2817 | Val  Acc: 0.9794
 Site-art_painting                  | Val  Loss: 1.5602 | Val  Acc: 0.7500
 Site-art_painting                  | Val  Loss: 1.6256 | Val  Acc: 0.6667
 Site-art_painting                  | Val  Loss: 1.6046 | Val  Acc: 0.7308
 Site-art_painting                  | Val  Loss: 1.6380 | Val  Acc: 0.6170
 Site-art_painting                  | Val  Loss: 1.6259 | Val  Acc: 0.6706
 Site-cartoon                       | Val  Loss: 1.7950 | Val  Acc: 0.4286
 Site-cartoon                       | Val  Loss: 1.7360 | Val  Acc: 0.5714
 Site-sketch                        | Val  Loss: 1.8621 | Val  Acc: 0.3077
Average Valid Accuracy: 0.7952
============ Train epoch 14 ============
denominator: 29246.470703125
 Site-photo                         | Train Loss: 1.2312 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.2577 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.3038 | Train Acc: 0.9583
 Site-photo                         | Train Loss: 1.1618 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.2542 | Train Acc: 0.9250
 Site-photo                         | Train Loss: 1.2620 | Train Acc: 0.9615
 Site-photo                         | Train Loss: 1.2734 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.2132 | Train Acc: 0.9773
 Site-photo                         | Train Loss: 1.2075 | Train Acc: 0.9823
 Site-photo                         | Train Loss: 1.2270 | Train Acc: 0.9795
 Site-art_painting                  | Train Loss: 1.5887 | Train Acc: 0.6667
 Site-art_painting                  | Train Loss: 1.6593 | Train Acc: 0.5909
 Site-art_painting                  | Train Loss: 1.6104 | Train Acc: 0.6750
 Site-art_painting                  | Train Loss: 1.5562 | Train Acc: 0.7083
 Site-art_painting                  | Train Loss: 1.6022 | Train Acc: 0.7188
