===2023-08-10 16:46:51===
===Setting===
    dataset: pacs
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 4
    quantile: 0
    power_cs: 1
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
    mix5: False
    power_relu: 1
    Ea_val: False
data_number=[14,18,24,31,40,52,68,88,113,146,12,22,40,72,128,11,115,58,
client_nums=[10,5,2,1,]
len_dataset=[1000,462,213,98,]
domain number = 4
============ Train epoch 0 ============
 Site-photo                         | Train Loss: 1.8660 | Train Acc: 0.4286
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_0/fedmix...
============ Train epoch 7 ============
 Site-photo                         | Train Loss: 1.3874 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.4461 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.3844 | Train Acc: 0.9583
 Site-photo                         | Train Loss: 1.3829 | Train Acc: 0.9677
 Site-photo                         | Train Loss: 1.4531 | Train Acc: 0.9500
 Site-photo                         | Train Loss: 1.3974 | Train Acc: 0.9615
 Site-photo                         | Train Loss: 1.3941 | Train Acc: 0.9853
 Site-photo                         | Train Loss: 1.4009 | Train Acc: 0.9545
 Site-photo                         | Train Loss: 1.3949 | Train Acc: 0.9735
 Site-photo                         | Train Loss: 1.4222 | Train Acc: 0.9589
 Site-art_painting                  | Train Loss: 1.7079 | Train Acc: 0.5833
 Site-art_painting                  | Train Loss: 1.7547 | Train Acc: 0.5455
 Site-art_painting                  | Train Loss: 1.7141 | Train Acc: 0.5500
 Site-art_painting                  | Train Loss: 1.6759 | Train Acc: 0.6944
 Site-art_painting                  | Train Loss: 1.6732 | Train Acc: 0.6094
 Site-cartoon                       | Train Loss: 1.7120 | Train Acc: 0.4545
 Site-cartoon                       | Train Loss: 1.7773 | Train Acc: 0.4435
 Site-sketch                        | Train Loss: 1.8961 | Train Acc: 0.2931
Average Train Accuracy: 0.7713
 Site-photo                         | Val  Loss: 1.5068 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.4405 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.4629 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.3810 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.4254 | Val  Acc: 0.9630
 Site-photo                         | Val  Loss: 1.4443 | Val  Acc: 0.9143
 Site-photo                         | Val  Loss: 1.4037 | Val  Acc: 0.8889
 Site-photo                         | Val  Loss: 1.4128 | Val  Acc: 0.9483
 Site-photo                         | Val  Loss: 1.4380 | Val  Acc: 0.9867
 Site-photo                         | Val  Loss: 1.3965 | Val  Acc: 0.9588
 Site-art_painting                  | Val  Loss: 1.7267 | Val  Acc: 0.5000
 Site-art_painting                  | Val  Loss: 1.6309 | Val  Acc: 0.8000
 Site-art_painting                  | Val  Loss: 1.6895 | Val  Acc: 0.6538
 Site-art_painting                  | Val  Loss: 1.6603 | Val  Acc: 0.6170
 Site-art_painting                  | Val  Loss: 1.6658 | Val  Acc: 0.6824
 Site-cartoon                       | Val  Loss: 1.7352 | Val  Acc: 0.4286
 Site-cartoon                       | Val  Loss: 1.7558 | Val  Acc: 0.4805
 Site-sketch                        | Val  Loss: 1.9157 | Val  Acc: 0.2564
Average Valid Accuracy: 0.7821
 Best site-photo                     | Epoch:7 | Val Acc: 1.0000
 Best site-photo                     | Epoch:7 | Val Acc: 1.0000
 Best site-photo                     | Epoch:7 | Val Acc: 1.0000
 Best site-photo                     | Epoch:7 | Val Acc: 1.0000
 Best site-photo                     | Epoch:7 | Val Acc: 0.9630
 Best site-photo                     | Epoch:7 | Val Acc: 0.9143
 Best site-photo                     | Epoch:7 | Val Acc: 0.8889
 Best site-photo                     | Epoch:7 | Val Acc: 0.9483
 Best site-photo                     | Epoch:7 | Val Acc: 0.9867
 Best site-photo                     | Epoch:7 | Val Acc: 0.9588
 Best site-art_painting              | Epoch:7 | Val Acc: 0.5000
 Best site-art_painting              | Epoch:7 | Val Acc: 0.8000
 Best site-art_painting              | Epoch:7 | Val Acc: 0.6538
 Best site-art_painting              | Epoch:7 | Val Acc: 0.6170
 Best site-art_painting              | Epoch:7 | Val Acc: 0.6824
 Best site-cartoon                   | Epoch:7 | Val Acc: 0.4286
 Best site-cartoon                   | Epoch:7 | Val Acc: 0.4805
 Best site-sketch                    | Epoch:7 | Val Acc: 0.2564
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_0/fedmix...
============ Train epoch 8 ============
 Site-photo                         | Train Loss: 1.3219 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.3886 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.3131 | Train Acc: 0.9583
 Site-photo                         | Train Loss: 1.3345 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.4024 | Train Acc: 0.9500
 Site-photo                         | Train Loss: 1.3313 | Train Acc: 0.9808
 Site-photo                         | Train Loss: 1.2918 | Train Acc: 0.9853
 Site-photo                         | Train Loss: 1.3616 | Train Acc: 0.9545
 Site-photo                         | Train Loss: 1.3471 | Train Acc: 0.9823
 Site-photo                         | Train Loss: 1.3524 | Train Acc: 0.9521
 Site-art_painting                  | Train Loss: 1.6450 | Train Acc: 0.5833
 Site-art_painting                  | Train Loss: 1.7344 | Train Acc: 0.5000
 Site-art_painting                  | Train Loss: 1.6762 | Train Acc: 0.5750
 Site-art_painting                  | Train Loss: 1.5888 | Train Acc: 0.7222
 Site-art_painting                  | Train Loss: 1.6507 | Train Acc: 0.6250
 Site-cartoon                       | Train Loss: 1.7008 | Train Acc: 0.3636
 Site-cartoon                       | Train Loss: 1.7646 | Train Acc: 0.4522
 Site-sketch                        | Train Loss: 1.8895 | Train Acc: 0.2759
Average Train Accuracy: 0.7700
 Site-photo                         | Val  Loss: 1.4151 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.3963 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.4053 | Val  Acc: 0.9375
 Site-photo                         | Val  Loss: 1.3143 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.3551 | Val  Acc: 0.9630
 Site-photo                         | Val  Loss: 1.3854 | Val  Acc: 0.9429
 Site-photo                         | Val  Loss: 1.3466 | Val  Acc: 0.9333
 Site-photo                         | Val  Loss: 1.3471 | Val  Acc: 0.9828
 Site-photo                         | Val  Loss: 1.3644 | Val  Acc: 0.9867
 Site-photo                         | Val  Loss: 1.3304 | Val  Acc: 0.9588
 Site-art_painting                  | Val  Loss: 1.6699 | Val  Acc: 0.5000
 Site-art_painting                  | Val  Loss: 1.6463 | Val  Acc: 0.4667
 Site-art_painting                  | Val  Loss: 1.6457 | Val  Acc: 0.6154
 Site-art_painting                  | Val  Loss: 1.6348 | Val  Acc: 0.6596
 Site-art_painting                  | Val  Loss: 1.6311 | Val  Acc: 0.7176
 Site-cartoon                       | Val  Loss: 1.6864 | Val  Acc: 0.5714
 Site-cartoon                       | Val  Loss: 1.7101 | Val  Acc: 0.5195
 Site-sketch                        | Val  Loss: 1.9077 | Val  Acc: 0.3077
Average Valid Accuracy: 0.7813
============ Train epoch 9 ============
 Site-photo                         | Train Loss: 1.2889 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.3425 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.2576 | Train Acc: 0.9583
 Site-photo                         | Train Loss: 1.2809 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.3379 | Train Acc: 0.9250
 Site-photo                         | Train Loss: 1.2757 | Train Acc: 0.9615
 Site-photo                         | Train Loss: 1.2631 | Train Acc: 0.9853
 Site-photo                         | Train Loss: 1.2653 | Train Acc: 0.9659
 Site-photo                         | Train Loss: 1.2761 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.3216 | Train Acc: 0.9589
 Site-art_painting                  | Train Loss: 1.6162 | Train Acc: 0.6667
 Site-art_painting                  | Train Loss: 1.6980 | Train Acc: 0.5455
 Site-art_painting                  | Train Loss: 1.6505 | Train Acc: 0.6750
 Site-art_painting                  | Train Loss: 1.6219 | Train Acc: 0.7361
 Site-art_painting                  | Train Loss: 1.6373 | Train Acc: 0.6094
 Site-cartoon                       | Train Loss: 1.7563 | Train Acc: 0.2727
 Site-cartoon                       | Train Loss: 1.7364 | Train Acc: 0.4783
 Site-sketch                        | Train Loss: 1.8795 | Train Acc: 0.2759
Average Train Accuracy: 0.7786
 Site-photo                         | Val  Loss: 1.3468 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.3515 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.3602 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.2546 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.2985 | Val  Acc: 0.9630
 Site-photo                         | Val  Loss: 1.3393 | Val  Acc: 0.9429
 Site-photo                         | Val  Loss: 1.2753 | Val  Acc: 0.9556
 Site-photo                         | Val  Loss: 1.2846 | Val  Acc: 0.9828
 Site-photo                         | Val  Loss: 1.3167 | Val  Acc: 0.9867
 Site-photo                         | Val  Loss: 1.2758 | Val  Acc: 0.9485
 Site-art_painting                  | Val  Loss: 1.6477 | Val  Acc: 0.5000
 Site-art_painting                  | Val  Loss: 1.5382 | Val  Acc: 0.7333
 Site-art_painting                  | Val  Loss: 1.6117 | Val  Acc: 0.6154
 Site-art_painting                  | Val  Loss: 1.6038 | Val  Acc: 0.7234
 Site-art_painting                  | Val  Loss: 1.6073 | Val  Acc: 0.7294
 Site-cartoon                       | Val  Loss: 1.6576 | Val  Acc: 0.5714
 Site-cartoon                       | Val  Loss: 1.6889 | Val  Acc: 0.4545
 Site-sketch                        | Val  Loss: 1.9147 | Val  Acc: 0.2564
Average Valid Accuracy: 0.7980
 Best site-photo                     | Epoch:9 | Val Acc: 1.0000
 Best site-photo                     | Epoch:9 | Val Acc: 1.0000
 Best site-photo                     | Epoch:9 | Val Acc: 1.0000
 Best site-photo                     | Epoch:9 | Val Acc: 1.0000
 Best site-photo                     | Epoch:9 | Val Acc: 0.9630
 Best site-photo                     | Epoch:9 | Val Acc: 0.9429
 Best site-photo                     | Epoch:9 | Val Acc: 0.9556
 Best site-photo                     | Epoch:9 | Val Acc: 0.9828
 Best site-photo                     | Epoch:9 | Val Acc: 0.9867
 Best site-photo                     | Epoch:9 | Val Acc: 0.9485
 Best site-art_painting              | Epoch:9 | Val Acc: 0.5000
 Best site-art_painting              | Epoch:9 | Val Acc: 0.7333
 Best site-art_painting              | Epoch:9 | Val Acc: 0.6154
 Best site-art_painting              | Epoch:9 | Val Acc: 0.7234
 Best site-art_painting              | Epoch:9 | Val Acc: 0.7294
 Best site-cartoon                   | Epoch:9 | Val Acc: 0.5714
 Best site-cartoon                   | Epoch:9 | Val Acc: 0.4545
 Best site-sketch                    | Epoch:9 | Val Acc: 0.2564
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_0/fedmix...
============ Train epoch 10 ============
 Site-photo                         | Train Loss: 1.2324 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.2642 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.1971 | Train Acc: 0.9583
 Site-photo                         | Train Loss: 1.2043 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.2845 | Train Acc: 0.9500
 Site-photo                         | Train Loss: 1.2190 | Train Acc: 0.9808
 Site-photo                         | Train Loss: 1.2897 | Train Acc: 0.9853
 Site-photo                         | Train Loss: 1.2413 | Train Acc: 0.9545
 Site-photo                         | Train Loss: 1.2259 | Train Acc: 0.9912
 Site-photo                         | Train Loss: 1.2812 | Train Acc: 0.9658
 Site-art_painting                  | Train Loss: 1.5737 | Train Acc: 0.6667
 Site-art_painting                  | Train Loss: 1.6415 | Train Acc: 0.5909
 Site-art_painting                  | Train Loss: 1.6240 | Train Acc: 0.6500
 Site-art_painting                  | Train Loss: 1.5129 | Train Acc: 0.7639
 Site-art_painting                  | Train Loss: 1.5889 | Train Acc: 0.6406
 Site-cartoon                       | Train Loss: 1.6898 | Train Acc: 0.3636
 Site-cartoon                       | Train Loss: 1.7207 | Train Acc: 0.4957
 Site-sketch                        | Train Loss: 1.8837 | Train Acc: 0.2931
Average Train Accuracy: 0.7917
 Site-photo                         | Val  Loss: 1.3421 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.2962 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.3061 | Val  Acc: 0.9375
 Site-photo                         | Val  Loss: 1.2101 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.2172 | Val  Acc: 0.9630
 Site-photo                         | Val  Loss: 1.2812 | Val  Acc: 0.9429
 Site-photo                         | Val  Loss: 1.2282 | Val  Acc: 0.9333
 Site-photo                         | Val  Loss: 1.2242 | Val  Acc: 0.9828
 Site-photo                         | Val  Loss: 1.2664 | Val  Acc: 0.9867
 Site-photo                         | Val  Loss: 1.2109 | Val  Acc: 0.9588
 Site-art_painting                  | Val  Loss: 1.5879 | Val  Acc: 0.5000
 Site-art_painting                  | Val  Loss: 1.5362 | Val  Acc: 0.6667
 Site-art_painting                  | Val  Loss: 1.5649 | Val  Acc: 0.6923
 Site-art_painting                  | Val  Loss: 1.5753 | Val  Acc: 0.7021
 Site-art_painting                  | Val  Loss: 1.5807 | Val  Acc: 0.6941
 Site-cartoon                       | Val  Loss: 1.6515 | Val  Acc: 0.7143
 Site-cartoon                       | Val  Loss: 1.6713 | Val  Acc: 0.4935
 Site-sketch                        | Val  Loss: 1.9112 | Val  Acc: 0.2308
Average Valid Accuracy: 0.7999
 Best site-photo                     | Epoch:10 | Val Acc: 1.0000
 Best site-photo                     | Epoch:10 | Val Acc: 1.0000
 Best site-photo                     | Epoch:10 | Val Acc: 0.9375
 Best site-photo                     | Epoch:10 | Val Acc: 1.0000
 Best site-photo                     | Epoch:10 | Val Acc: 0.9630
 Best site-photo                     | Epoch:10 | Val Acc: 0.9429
 Best site-photo                     | Epoch:10 | Val Acc: 0.9333
 Best site-photo                     | Epoch:10 | Val Acc: 0.9828
 Best site-photo                     | Epoch:10 | Val Acc: 0.9867
 Best site-photo                     | Epoch:10 | Val Acc: 0.9588
 Best site-art_painting              | Epoch:10 | Val Acc: 0.5000
 Best site-art_painting              | Epoch:10 | Val Acc: 0.6667
 Best site-art_painting              | Epoch:10 | Val Acc: 0.6923
 Best site-art_painting              | Epoch:10 | Val Acc: 0.7021
 Best site-art_painting              | Epoch:10 | Val Acc: 0.6941
 Best site-cartoon                   | Epoch:10 | Val Acc: 0.7143
 Best site-cartoon                   | Epoch:10 | Val Acc: 0.4935
 Best site-sketch                    | Epoch:10 | Val Acc: 0.2308
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_0/fedmix...
============ Train epoch 11 ============
 Site-photo                         | Train Loss: 1.1737 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.2495 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.1382 | Train Acc: 0.9583
 Site-photo                         | Train Loss: 1.1418 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.2115 | Train Acc: 0.9500
 Site-photo                         | Train Loss: 1.1496 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.1334 | Train Acc: 0.9853
 Site-photo                         | Train Loss: 1.1551 | Train Acc: 0.9773
 Site-photo                         | Train Loss: 1.1646 | Train Acc: 0.9823
 Site-photo                         | Train Loss: 1.2273 | Train Acc: 0.9726
 Site-art_painting                  | Train Loss: 1.6401 | Train Acc: 0.5833
 Site-art_painting                  | Train Loss: 1.6792 | Train Acc: 0.5000
 Site-art_painting                  | Train Loss: 1.5772 | Train Acc: 0.7250
 Site-art_painting                  | Train Loss: 1.5432 | Train Acc: 0.7083
 Site-art_painting                  | Train Loss: 1.5612 | Train Acc: 0.6641
 Site-cartoon                       | Train Loss: 1.6366 | Train Acc: 0.4545
 Site-cartoon                       | Train Loss: 1.7084 | Train Acc: 0.4696
 Site-sketch                        | Train Loss: 1.8775 | Train Acc: 0.2931
Average Train Accuracy: 0.7902
 Site-photo                         | Val  Loss: 1.2774 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.2583 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.2588 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.1349 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.1817 | Val  Acc: 0.9630
 Site-photo                         | Val  Loss: 1.2388 | Val  Acc: 0.9714
 Site-photo                         | Val  Loss: 1.1862 | Val  Acc: 0.9556
 Site-photo                         | Val  Loss: 1.1806 | Val  Acc: 0.9828
 Site-photo                         | Val  Loss: 1.2141 | Val  Acc: 0.9867
 Site-photo                         | Val  Loss: 1.1578 | Val  Acc: 0.9794
 Site-art_painting                  | Val  Loss: 1.6502 | Val  Acc: 0.5000
 Site-art_painting                  | Val  Loss: 1.4870 | Val  Acc: 0.7333
 Site-art_painting                  | Val  Loss: 1.5331 | Val  Acc: 0.7308
 Site-art_painting                  | Val  Loss: 1.5620 | Val  Acc: 0.6809
 Site-art_painting                  | Val  Loss: 1.5371 | Val  Acc: 0.7176
 Site-cartoon                       | Val  Loss: 1.6181 | Val  Acc: 0.7143
 Site-cartoon                       | Val  Loss: 1.6573 | Val  Acc: 0.4935
 Site-sketch                        | Val  Loss: 1.8934 | Val  Acc: 0.2051
Average Valid Accuracy: 0.8119
 Best site-photo                     | Epoch:11 | Val Acc: 1.0000
 Best site-photo                     | Epoch:11 | Val Acc: 1.0000
 Best site-photo                     | Epoch:11 | Val Acc: 1.0000
 Best site-photo                     | Epoch:11 | Val Acc: 1.0000
 Best site-photo                     | Epoch:11 | Val Acc: 0.9630
 Best site-photo                     | Epoch:11 | Val Acc: 0.9714
 Best site-photo                     | Epoch:11 | Val Acc: 0.9556
 Best site-photo                     | Epoch:11 | Val Acc: 0.9828
 Best site-photo                     | Epoch:11 | Val Acc: 0.9867
 Best site-photo                     | Epoch:11 | Val Acc: 0.9794
 Best site-art_painting              | Epoch:11 | Val Acc: 0.5000
 Best site-art_painting              | Epoch:11 | Val Acc: 0.7333
 Best site-art_painting              | Epoch:11 | Val Acc: 0.7308
 Best site-art_painting              | Epoch:11 | Val Acc: 0.6809
 Best site-art_painting              | Epoch:11 | Val Acc: 0.7176
 Best site-cartoon                   | Epoch:11 | Val Acc: 0.7143
 Best site-cartoon                   | Epoch:11 | Val Acc: 0.4935
 Best site-sketch                    | Epoch:11 | Val Acc: 0.2051
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_0/fedmix...
============ Train epoch 12 ============
 Site-photo                         | Train Loss: 1.1082 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.1853 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.0823 | Train Acc: 0.9583
 Site-photo                         | Train Loss: 1.0781 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.1820 | Train Acc: 0.9500
 Site-photo                         | Train Loss: 1.1009 | Train Acc: 0.9808
 Site-photo                         | Train Loss: 1.0184 | Train Acc: 0.9853
 Site-photo                         | Train Loss: 1.1742 | Train Acc: 0.9659
 Site-photo                         | Train Loss: 1.1211 | Train Acc: 0.9823
 Site-photo                         | Train Loss: 1.1794 | Train Acc: 0.9658
 Site-art_painting                  | Train Loss: 1.5599 | Train Acc: 0.6667
 Site-art_painting                  | Train Loss: 1.6296 | Train Acc: 0.5909
 Site-art_painting                  | Train Loss: 1.6129 | Train Acc: 0.5750
 Site-art_painting                  | Train Loss: 1.4341 | Train Acc: 0.7222
 Site-art_painting                  | Train Loss: 1.5330 | Train Acc: 0.6797
 Site-cartoon                       | Train Loss: 1.6548 | Train Acc: 0.4545
 Site-cartoon                       | Train Loss: 1.6781 | Train Acc: 0.4870
 Site-sketch                        | Train Loss: 1.8631 | Train Acc: 0.3276
Average Train Accuracy: 0.7940
 Site-photo                         | Val  Loss: 1.2101 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.1989 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.1885 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.0990 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.1239 | Val  Acc: 0.9630
 Site-photo                         | Val  Loss: 1.1895 | Val  Acc: 0.9714
 Site-photo                         | Val  Loss: 1.1488 | Val  Acc: 0.9111
 Site-photo                         | Val  Loss: 1.1285 | Val  Acc: 0.9828
 Site-photo                         | Val  Loss: 1.1562 | Val  Acc: 0.9867
 Site-photo                         | Val  Loss: 1.0969 | Val  Acc: 0.9794
 Site-art_painting                  | Val  Loss: 1.5372 | Val  Acc: 0.7500
 Site-art_painting                  | Val  Loss: 1.5380 | Val  Acc: 0.6000
 Site-art_painting                  | Val  Loss: 1.5581 | Val  Acc: 0.8077
 Site-art_painting                  | Val  Loss: 1.5264 | Val  Acc: 0.6809
 Site-art_painting                  | Val  Loss: 1.5084 | Val  Acc: 0.7294
 Site-cartoon                       | Val  Loss: 1.4910 | Val  Acc: 0.8571
 Site-cartoon                       | Val  Loss: 1.6111 | Val  Acc: 0.5584
 Site-sketch                        | Val  Loss: 1.8708 | Val  Acc: 0.3590
Average Valid Accuracy: 0.8409
 Best site-photo                     | Epoch:12 | Val Acc: 1.0000
 Best site-photo                     | Epoch:12 | Val Acc: 1.0000
 Best site-photo                     | Epoch:12 | Val Acc: 1.0000
 Best site-photo                     | Epoch:12 | Val Acc: 1.0000
 Best site-photo                     | Epoch:12 | Val Acc: 0.9630
 Best site-photo                     | Epoch:12 | Val Acc: 0.9714
 Best site-photo                     | Epoch:12 | Val Acc: 0.9111
 Best site-photo                     | Epoch:12 | Val Acc: 0.9828
 Best site-photo                     | Epoch:12 | Val Acc: 0.9867
 Best site-photo                     | Epoch:12 | Val Acc: 0.9794
 Best site-art_painting              | Epoch:12 | Val Acc: 0.7500
 Best site-art_painting              | Epoch:12 | Val Acc: 0.6000
 Best site-art_painting              | Epoch:12 | Val Acc: 0.8077
 Best site-art_painting              | Epoch:12 | Val Acc: 0.6809
 Best site-art_painting              | Epoch:12 | Val Acc: 0.7294
 Best site-cartoon                   | Epoch:12 | Val Acc: 0.8571
 Best site-cartoon                   | Epoch:12 | Val Acc: 0.5584
 Best site-sketch                    | Epoch:12 | Val Acc: 0.3590
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_0/fedmix...
============ Train epoch 13 ============
 Site-photo                         | Train Loss: 1.0572 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.1111 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.0254 | Train Acc: 0.9583
 Site-photo                         | Train Loss: 1.0534 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.1237 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.0543 | Train Acc: 0.9808
 Site-photo                         | Train Loss: 0.9676 | Train Acc: 0.9706
 Site-photo                         | Train Loss: 1.1077 | Train Acc: 0.9773
 Site-photo                         | Train Loss: 1.0612 | Train Acc: 0.9912
 Site-photo                         | Train Loss: 1.0971 | Train Acc: 0.9726
 Site-art_painting                  | Train Loss: 1.5446 | Train Acc: 0.7500
 Site-art_painting                  | Train Loss: 1.6517 | Train Acc: 0.5000
 Site-art_painting                  | Train Loss: 1.5507 | Train Acc: 0.6750
 Site-art_painting                  | Train Loss: 1.4896 | Train Acc: 0.6806
 Site-art_painting                  | Train Loss: 1.5166 | Train Acc: 0.6875
 Site-cartoon                       | Train Loss: 1.5972 | Train Acc: 0.4545
 Site-cartoon                       | Train Loss: 1.6493 | Train Acc: 0.5043
 Site-sketch                        | Train Loss: 1.8434 | Train Acc: 0.3276
Average Train Accuracy: 0.8017
 Site-photo                         | Val  Loss: 1.1772 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.1375 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.1331 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.0365 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.0773 | Val  Acc: 0.9630
 Site-photo                         | Val  Loss: 1.1286 | Val  Acc: 0.9714
 Site-photo                         | Val  Loss: 1.0966 | Val  Acc: 0.9333
 Site-photo                         | Val  Loss: 1.0843 | Val  Acc: 0.9828
 Site-photo                         | Val  Loss: 1.0986 | Val  Acc: 0.9867
 Site-photo                         | Val  Loss: 1.0679 | Val  Acc: 0.9485
 Site-art_painting                  | Val  Loss: 1.5502 | Val  Acc: 0.6250
 Site-art_painting                  | Val  Loss: 1.5271 | Val  Acc: 0.6667
 Site-art_painting                  | Val  Loss: 1.5567 | Val  Acc: 0.6154
 Site-art_painting                  | Val  Loss: 1.4838 | Val  Acc: 0.6809
 Site-art_painting                  | Val  Loss: 1.4846 | Val  Acc: 0.6824
 Site-cartoon                       | Val  Loss: 1.4217 | Val  Acc: 0.8571
 Site-cartoon                       | Val  Loss: 1.6336 | Val  Acc: 0.4805
 Site-sketch                        | Val  Loss: 1.9028 | Val  Acc: 0.3333
Average Valid Accuracy: 0.8182
============ Train epoch 14 ============
 Site-photo                         | Train Loss: 1.0223 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.1130 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.9816 | Train Acc: 0.9583
 Site-photo                         | Train Loss: 1.0038 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.1144 | Train Acc: 0.9750
 Site-photo                         | Train Loss: 0.9880 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.0310 | Train Acc: 0.9853
 Site-photo                         | Train Loss: 1.0315 | Train Acc: 0.9659
 Site-photo                         | Train Loss: 1.0062 | Train Acc: 0.9912
 Site-photo                         | Train Loss: 1.0694 | Train Acc: 0.9795
 Site-art_painting                  | Train Loss: 1.5094 | Train Acc: 0.6667
 Site-art_painting                  | Train Loss: 1.6103 | Train Acc: 0.5000
 Site-art_painting                  | Train Loss: 1.5245 | Train Acc: 0.6750
 Site-art_painting                  | Train Loss: 1.3422 | Train Acc: 0.7222
 Site-art_painting                  | Train Loss: 1.4868 | Train Acc: 0.6953
 Site-cartoon                       | Train Loss: 1.6168 | Train Acc: 0.5455
 Site-cartoon                       | Train Loss: 1.6347 | Train Acc: 0.5565
 Site-sketch                        | Train Loss: 1.8618 | Train Acc: 0.2931
Average Train Accuracy: 0.8061
 Site-photo                         | Val  Loss: 1.1291 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.0831 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.0898 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.9777 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.0311 | Val  Acc: 0.9630
 Site-photo                         | Val  Loss: 1.0711 | Val  Acc: 0.9714
 Site-photo                         | Val  Loss: 1.0298 | Val  Acc: 0.9556
 Site-photo                         | Val  Loss: 1.0294 | Val  Acc: 0.9828
 Site-photo                         | Val  Loss: 1.0627 | Val  Acc: 0.9867
 Site-photo                         | Val  Loss: 0.9999 | Val  Acc: 0.9794
 Site-art_painting                  | Val  Loss: 1.3890 | Val  Acc: 0.8750
 Site-art_painting                  | Val  Loss: 1.4230 | Val  Acc: 0.6667
 Site-art_painting                  | Val  Loss: 1.4411 | Val  Acc: 0.8462
 Site-art_painting                  | Val  Loss: 1.4681 | Val  Acc: 0.7660
 Site-art_painting                  | Val  Loss: 1.4458 | Val  Acc: 0.7412
 Site-cartoon                       | Val  Loss: 1.4802 | Val  Acc: 0.7143
 Site-cartoon                       | Val  Loss: 1.5819 | Val  Acc: 0.5325
 Site-sketch                        | Val  Loss: 1.9010 | Val  Acc: 0.2308
Average Valid Accuracy: 0.8451
