===2023-08-10 18:13:54===
===Setting===
    dataset: pacs
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 4
    quantile: 0
    power_cs: 1
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
    mix5: False
    power_relu: 1
    Ea_val: False
data_number=[14,18,24,31,40,52,68,88,113,146,12,22,40,72,128,11,115,58,
client_nums=[10,5,2,1,]
len_dataset=[1000,462,213,98,]
domain number = 4
============ Train epoch 0 ============
denominator: 38237.33203125
 Site-photo                         | Train Loss: 1.8834 | Train Acc: 0.2143
 Best site-cartoon                   | Epoch:6 | Val Acc: 0.2857
 Best site-cartoon                   | Epoch:6 | Val Acc: 0.4416
 Best site-sketch                    | Epoch:6 | Val Acc: 0.1026
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_2/q-ffl...
============ Train epoch 7 ============
denominator: 33449.71875
 Site-photo                         | Train Loss: 1.4745 | Train Acc: 0.9286
 Site-photo                         | Train Loss: 1.5668 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 1.5836 | Train Acc: 0.9167
 Site-photo                         | Train Loss: 1.4944 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.5360 | Train Acc: 0.9750
 Site-photo                         | Train Loss: 1.5638 | Train Acc: 0.9615
 Site-photo                         | Train Loss: 1.5419 | Train Acc: 0.9853
 Site-photo                         | Train Loss: 1.5238 | Train Acc: 0.9773
 Site-photo                         | Train Loss: 1.5530 | Train Acc: 0.9558
 Site-photo                         | Train Loss: 1.5391 | Train Acc: 0.9658
 Site-art_painting                  | Train Loss: 1.7357 | Train Acc: 0.5000
 Site-art_painting                  | Train Loss: 1.7238 | Train Acc: 0.5455
 Site-art_painting                  | Train Loss: 1.7581 | Train Acc: 0.6500
 Site-art_painting                  | Train Loss: 1.6713 | Train Acc: 0.6250
 Site-art_painting                  | Train Loss: 1.7180 | Train Acc: 0.6250
 Site-cartoon                       | Train Loss: 1.8034 | Train Acc: 0.5455
 Site-cartoon                       | Train Loss: 1.8072 | Train Acc: 0.4957
 Site-sketch                        | Train Loss: 1.9435 | Train Acc: 0.1207
Average Train Accuracy: 0.7621
 Site-photo                         | Val  Loss: 1.5670 | Val  Acc: 0.8889
 Site-photo                         | Val  Loss: 1.5897 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.6047 | Val  Acc: 0.9375
 Site-photo                         | Val  Loss: 1.5988 | Val  Acc: 0.9524
 Site-photo                         | Val  Loss: 1.5558 | Val  Acc: 0.9630
 Site-photo                         | Val  Loss: 1.5190 | Val  Acc: 0.9714
 Site-photo                         | Val  Loss: 1.5501 | Val  Acc: 0.9556
 Site-photo                         | Val  Loss: 1.5462 | Val  Acc: 0.9655
 Site-photo                         | Val  Loss: 1.5430 | Val  Acc: 0.9600
 Site-photo                         | Val  Loss: 1.5450 | Val  Acc: 0.9691
 Site-art_painting                  | Val  Loss: 1.7227 | Val  Acc: 0.7500
 Site-art_painting                  | Val  Loss: 1.7494 | Val  Acc: 0.6667
 Site-art_painting                  | Val  Loss: 1.6557 | Val  Acc: 0.7308
 Site-art_painting                  | Val  Loss: 1.7481 | Val  Acc: 0.5319
 Site-art_painting                  | Val  Loss: 1.7203 | Val  Acc: 0.6353
 Site-cartoon                       | Val  Loss: 1.8379 | Val  Acc: 0.1429
 Site-cartoon                       | Val  Loss: 1.8186 | Val  Acc: 0.4286
 Site-sketch                        | Val  Loss: 1.9527 | Val  Acc: 0.0513
Average Valid Accuracy: 0.7500
 Best site-photo                     | Epoch:7 | Val Acc: 0.8889
 Best site-photo                     | Epoch:7 | Val Acc: 1.0000
 Best site-photo                     | Epoch:7 | Val Acc: 0.9375
 Best site-photo                     | Epoch:7 | Val Acc: 0.9524
 Best site-photo                     | Epoch:7 | Val Acc: 0.9630
 Best site-photo                     | Epoch:7 | Val Acc: 0.9714
 Best site-photo                     | Epoch:7 | Val Acc: 0.9556
 Best site-photo                     | Epoch:7 | Val Acc: 0.9655
 Best site-photo                     | Epoch:7 | Val Acc: 0.9600
 Best site-photo                     | Epoch:7 | Val Acc: 0.9691
 Best site-art_painting              | Epoch:7 | Val Acc: 0.7500
 Best site-art_painting              | Epoch:7 | Val Acc: 0.6667
 Best site-art_painting              | Epoch:7 | Val Acc: 0.7308
 Best site-art_painting              | Epoch:7 | Val Acc: 0.5319
 Best site-art_painting              | Epoch:7 | Val Acc: 0.6353
 Best site-cartoon                   | Epoch:7 | Val Acc: 0.1429
 Best site-cartoon                   | Epoch:7 | Val Acc: 0.4286
 Best site-sketch                    | Epoch:7 | Val Acc: 0.0513
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_2/q-ffl...
============ Train epoch 8 ============
denominator: 32602.0859375
 Site-photo                         | Train Loss: 1.4217 | Train Acc: 0.9286
 Site-photo                         | Train Loss: 1.5373 | Train Acc: 0.8889
 Site-photo                         | Train Loss: 1.5051 | Train Acc: 0.8750
 Site-photo                         | Train Loss: 1.4422 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.4824 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.5149 | Train Acc: 0.9808
 Site-photo                         | Train Loss: 1.4427 | Train Acc: 0.9853
 Site-photo                         | Train Loss: 1.4968 | Train Acc: 0.9545
 Site-photo                         | Train Loss: 1.4957 | Train Acc: 0.9735
 Site-photo                         | Train Loss: 1.4957 | Train Acc: 0.9795
 Site-art_painting                  | Train Loss: 1.6947 | Train Acc: 0.7500
 Site-art_painting                  | Train Loss: 1.7142 | Train Acc: 0.5909
 Site-art_painting                  | Train Loss: 1.7128 | Train Acc: 0.6500
 Site-art_painting                  | Train Loss: 1.6626 | Train Acc: 0.6250
 Site-art_painting                  | Train Loss: 1.6893 | Train Acc: 0.6328
 Site-cartoon                       | Train Loss: 1.7778 | Train Acc: 0.5455
 Site-cartoon                       | Train Loss: 1.7757 | Train Acc: 0.5304
 Site-sketch                        | Train Loss: 1.9432 | Train Acc: 0.1207
Average Train Accuracy: 0.7784
 Site-photo                         | Val  Loss: 1.5383 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.5245 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.5743 | Val  Acc: 0.8750
 Site-photo                         | Val  Loss: 1.5439 | Val  Acc: 0.9524
 Site-photo                         | Val  Loss: 1.4986 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.4517 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.5017 | Val  Acc: 0.9556
 Site-photo                         | Val  Loss: 1.4954 | Val  Acc: 0.9828
 Site-photo                         | Val  Loss: 1.4728 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.4908 | Val  Acc: 0.9691
 Site-art_painting                  | Val  Loss: 1.6664 | Val  Acc: 0.8750
 Site-art_painting                  | Val  Loss: 1.7349 | Val  Acc: 0.6000
 Site-art_painting                  | Val  Loss: 1.6701 | Val  Acc: 0.6923
 Site-art_painting                  | Val  Loss: 1.7149 | Val  Acc: 0.6170
 Site-art_painting                  | Val  Loss: 1.7056 | Val  Acc: 0.6118
 Site-cartoon                       | Val  Loss: 1.7891 | Val  Acc: 0.7143
 Site-cartoon                       | Val  Loss: 1.8026 | Val  Acc: 0.4675
 Site-sketch                        | Val  Loss: 1.9389 | Val  Acc: 0.1282
Average Valid Accuracy: 0.8023
 Best site-photo                     | Epoch:8 | Val Acc: 1.0000
 Best site-photo                     | Epoch:8 | Val Acc: 1.0000
 Best site-photo                     | Epoch:8 | Val Acc: 0.8750
 Best site-photo                     | Epoch:8 | Val Acc: 0.9524
 Best site-photo                     | Epoch:8 | Val Acc: 1.0000
 Best site-photo                     | Epoch:8 | Val Acc: 1.0000
 Best site-photo                     | Epoch:8 | Val Acc: 0.9556
 Best site-photo                     | Epoch:8 | Val Acc: 0.9828
 Best site-photo                     | Epoch:8 | Val Acc: 1.0000
 Best site-photo                     | Epoch:8 | Val Acc: 0.9691
 Best site-art_painting              | Epoch:8 | Val Acc: 0.8750
 Best site-art_painting              | Epoch:8 | Val Acc: 0.6000
 Best site-art_painting              | Epoch:8 | Val Acc: 0.6923
 Best site-art_painting              | Epoch:8 | Val Acc: 0.6170
 Best site-art_painting              | Epoch:8 | Val Acc: 0.6118
 Best site-cartoon                   | Epoch:8 | Val Acc: 0.7143
 Best site-cartoon                   | Epoch:8 | Val Acc: 0.4675
 Best site-sketch                    | Epoch:8 | Val Acc: 0.1282
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_2/q-ffl...
============ Train epoch 9 ============
denominator: 31960.548828125
 Site-photo                         | Train Loss: 1.3235 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.4720 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 1.4384 | Train Acc: 0.9583
 Site-photo                         | Train Loss: 1.3912 | Train Acc: 0.9677
 Site-photo                         | Train Loss: 1.4316 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.4821 | Train Acc: 0.9615
 Site-photo                         | Train Loss: 1.4203 | Train Acc: 0.9853
 Site-photo                         | Train Loss: 1.4364 | Train Acc: 0.9545
 Site-photo                         | Train Loss: 1.4494 | Train Acc: 0.9823
 Site-photo                         | Train Loss: 1.4508 | Train Acc: 0.9589
 Site-art_painting                  | Train Loss: 1.6448 | Train Acc: 0.8333
 Site-art_painting                  | Train Loss: 1.6970 | Train Acc: 0.5909
 Site-art_painting                  | Train Loss: 1.6833 | Train Acc: 0.6000
 Site-art_painting                  | Train Loss: 1.6408 | Train Acc: 0.6389
 Site-art_painting                  | Train Loss: 1.6660 | Train Acc: 0.6406
 Site-cartoon                       | Train Loss: 1.7855 | Train Acc: 0.4545
 Site-cartoon                       | Train Loss: 1.7582 | Train Acc: 0.5565
 Site-sketch                        | Train Loss: 1.9331 | Train Acc: 0.1034
Average Train Accuracy: 0.7851
 Site-photo                         | Val  Loss: 1.4166 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.5163 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.5015 | Val  Acc: 0.9375
 Site-photo                         | Val  Loss: 1.4881 | Val  Acc: 0.9524
 Site-photo                         | Val  Loss: 1.4508 | Val  Acc: 0.9630
 Site-photo                         | Val  Loss: 1.4172 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.4512 | Val  Acc: 0.9778
 Site-photo                         | Val  Loss: 1.4582 | Val  Acc: 0.9828
 Site-photo                         | Val  Loss: 1.4231 | Val  Acc: 0.9867
 Site-photo                         | Val  Loss: 1.4335 | Val  Acc: 0.9897
 Site-art_painting                  | Val  Loss: 1.6862 | Val  Acc: 0.6250
 Site-art_painting                  | Val  Loss: 1.6844 | Val  Acc: 0.5333
 Site-art_painting                  | Val  Loss: 1.6542 | Val  Acc: 0.6154
 Site-art_painting                  | Val  Loss: 1.6815 | Val  Acc: 0.6596
 Site-art_painting                  | Val  Loss: 1.6791 | Val  Acc: 0.6000
 Site-cartoon                       | Val  Loss: 1.8142 | Val  Acc: 0.7143
 Site-cartoon                       | Val  Loss: 1.7776 | Val  Acc: 0.4935
 Site-sketch                        | Val  Loss: 1.9389 | Val  Acc: 0.0769
Average Valid Accuracy: 0.7838
============ Train epoch 10 ============
denominator: 31299.28515625
 Site-photo                         | Train Loss: 1.2608 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.4347 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 1.3739 | Train Acc: 0.9167
 Site-photo                         | Train Loss: 1.3490 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.3791 | Train Acc: 0.9750
 Site-photo                         | Train Loss: 1.4189 | Train Acc: 0.9615
 Site-photo                         | Train Loss: 1.3483 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.3807 | Train Acc: 0.9886
 Site-photo                         | Train Loss: 1.4008 | Train Acc: 0.9646
 Site-photo                         | Train Loss: 1.3937 | Train Acc: 0.9795
 Site-art_painting                  | Train Loss: 1.6422 | Train Acc: 0.7500
 Site-art_painting                  | Train Loss: 1.6524 | Train Acc: 0.6818
 Site-art_painting                  | Train Loss: 1.6416 | Train Acc: 0.7750
 Site-art_painting                  | Train Loss: 1.6772 | Train Acc: 0.6944
 Site-art_painting                  | Train Loss: 1.6549 | Train Acc: 0.6719
 Site-cartoon                       | Train Loss: 1.7581 | Train Acc: 0.4545
 Site-cartoon                       | Train Loss: 1.7560 | Train Acc: 0.5739
 Site-sketch                        | Train Loss: 1.9482 | Train Acc: 0.1207
Average Train Accuracy: 0.8029
 Site-photo                         | Val  Loss: 1.3933 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.4691 | Val  Acc: 0.9167
 Site-photo                         | Val  Loss: 1.4873 | Val  Acc: 0.8750
 Site-photo                         | Val  Loss: 1.4475 | Val  Acc: 0.9524
 Site-photo                         | Val  Loss: 1.3859 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.3647 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.3930 | Val  Acc: 0.9778
 Site-photo                         | Val  Loss: 1.4118 | Val  Acc: 0.9828
 Site-photo                         | Val  Loss: 1.3705 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.3753 | Val  Acc: 0.9897
 Site-art_painting                  | Val  Loss: 1.6491 | Val  Acc: 0.7500
 Site-art_painting                  | Val  Loss: 1.6191 | Val  Acc: 0.7333
 Site-art_painting                  | Val  Loss: 1.5885 | Val  Acc: 0.7308
 Site-art_painting                  | Val  Loss: 1.6515 | Val  Acc: 0.6596
 Site-art_painting                  | Val  Loss: 1.6691 | Val  Acc: 0.6471
 Site-cartoon                       | Val  Loss: 1.7716 | Val  Acc: 0.5714
 Site-cartoon                       | Val  Loss: 1.7680 | Val  Acc: 0.4935
 Site-sketch                        | Val  Loss: 1.9157 | Val  Acc: 0.1026
Average Valid Accuracy: 0.7990
============ Train epoch 11 ============
denominator: 30558.134765625
 Site-photo                         | Train Loss: 1.2563 | Train Acc: 0.9286
 Site-photo                         | Train Loss: 1.3968 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 1.3448 | Train Acc: 0.8750
 Site-photo                         | Train Loss: 1.2764 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.3131 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.3702 | Train Acc: 0.9808
 Site-photo                         | Train Loss: 1.2651 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.3344 | Train Acc: 0.9659
 Site-photo                         | Train Loss: 1.3443 | Train Acc: 0.9469
 Site-photo                         | Train Loss: 1.3576 | Train Acc: 0.9726
 Site-art_painting                  | Train Loss: 1.6142 | Train Acc: 0.8333
 Site-art_painting                  | Train Loss: 1.6457 | Train Acc: 0.6364
 Site-art_painting                  | Train Loss: 1.6018 | Train Acc: 0.7250
 Site-art_painting                  | Train Loss: 1.6639 | Train Acc: 0.6528
 Site-art_painting                  | Train Loss: 1.6093 | Train Acc: 0.6641
 Site-cartoon                       | Train Loss: 1.7449 | Train Acc: 0.5455
 Site-cartoon                       | Train Loss: 1.7237 | Train Acc: 0.5565
 Site-sketch                        | Train Loss: 1.9483 | Train Acc: 0.1207
Average Train Accuracy: 0.7971
 Site-photo                         | Val  Loss: 1.3221 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.4199 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.4448 | Val  Acc: 0.8750
 Site-photo                         | Val  Loss: 1.4022 | Val  Acc: 0.9524
 Site-photo                         | Val  Loss: 1.3416 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.2867 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.3557 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.3546 | Val  Acc: 0.9828
 Site-photo                         | Val  Loss: 1.3195 | Val  Acc: 0.9733
 Site-photo                         | Val  Loss: 1.3349 | Val  Acc: 0.9897
 Site-art_painting                  | Val  Loss: 1.6392 | Val  Acc: 0.7500
 Site-art_painting                  | Val  Loss: 1.6454 | Val  Acc: 0.6000
 Site-art_painting                  | Val  Loss: 1.5494 | Val  Acc: 0.7308
 Site-art_painting                  | Val  Loss: 1.6258 | Val  Acc: 0.7660
 Site-art_painting                  | Val  Loss: 1.6356 | Val  Acc: 0.6588
 Site-cartoon                       | Val  Loss: 1.7780 | Val  Acc: 0.4286
 Site-cartoon                       | Val  Loss: 1.7479 | Val  Acc: 0.5325
 Site-sketch                        | Val  Loss: 1.9268 | Val  Acc: 0.1026
Average Valid Accuracy: 0.7968
============ Train epoch 12 ============
denominator: 29769.95703125
 Site-photo                         | Train Loss: 1.1808 | Train Acc: 0.9286
 Site-photo                         | Train Loss: 1.3342 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 1.2982 | Train Acc: 0.9167
 Site-photo                         | Train Loss: 1.2215 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.2619 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.3247 | Train Acc: 0.9808
 Site-photo                         | Train Loss: 1.2575 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.2819 | Train Acc: 0.9773
 Site-photo                         | Train Loss: 1.3018 | Train Acc: 0.9558
 Site-photo                         | Train Loss: 1.2953 | Train Acc: 0.9726
 Site-art_painting                  | Train Loss: 1.5431 | Train Acc: 0.9167
 Site-art_painting                  | Train Loss: 1.5890 | Train Acc: 0.6818
 Site-art_painting                  | Train Loss: 1.6144 | Train Acc: 0.7000
 Site-art_painting                  | Train Loss: 1.5920 | Train Acc: 0.6389
 Site-art_painting                  | Train Loss: 1.5872 | Train Acc: 0.7344
 Site-cartoon                       | Train Loss: 1.8053 | Train Acc: 0.2727
 Site-cartoon                       | Train Loss: 1.7024 | Train Acc: 0.6174
 Site-sketch                        | Train Loss: 1.9424 | Train Acc: 0.0345
Average Train Accuracy: 0.7929
 Site-photo                         | Val  Loss: 1.2896 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.3758 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.3545 | Val  Acc: 0.8750
 Site-photo                         | Val  Loss: 1.3535 | Val  Acc: 0.9524
 Site-photo                         | Val  Loss: 1.2901 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.2499 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.2912 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.2939 | Val  Acc: 0.9828
 Site-photo                         | Val  Loss: 1.2648 | Val  Acc: 0.9867
 Site-photo                         | Val  Loss: 1.2899 | Val  Acc: 0.9897
 Site-art_painting                  | Val  Loss: 1.6174 | Val  Acc: 0.7500
 Site-art_painting                  | Val  Loss: 1.6064 | Val  Acc: 0.7333
 Site-art_painting                  | Val  Loss: 1.5541 | Val  Acc: 0.7692
 Site-art_painting                  | Val  Loss: 1.5985 | Val  Acc: 0.7234
 Site-art_painting                  | Val  Loss: 1.5745 | Val  Acc: 0.7882
 Site-cartoon                       | Val  Loss: 1.7437 | Val  Acc: 0.2857
 Site-cartoon                       | Val  Loss: 1.7371 | Val  Acc: 0.5455
 Site-sketch                        | Val  Loss: 1.9331 | Val  Acc: 0.0513
Average Valid Accuracy: 0.8018
============ Train epoch 13 ============
denominator: 29047.43359375
 Site-photo                         | Train Loss: 1.0741 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.3024 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 1.2269 | Train Acc: 0.9167
 Site-photo                         | Train Loss: 1.1692 | Train Acc: 0.9677
 Site-photo                         | Train Loss: 1.2051 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.2739 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.2249 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.2399 | Train Acc: 0.9886
 Site-photo                         | Train Loss: 1.2470 | Train Acc: 0.9735
 Site-photo                         | Train Loss: 1.2729 | Train Acc: 0.9521
 Site-art_painting                  | Train Loss: 1.5788 | Train Acc: 0.7500
 Site-art_painting                  | Train Loss: 1.5713 | Train Acc: 0.6364
 Site-art_painting                  | Train Loss: 1.5553 | Train Acc: 0.7750
 Site-art_painting                  | Train Loss: 1.6086 | Train Acc: 0.6806
 Site-art_painting                  | Train Loss: 1.5639 | Train Acc: 0.6953
 Site-cartoon                       | Train Loss: 1.7425 | Train Acc: 0.4545
 Site-cartoon                       | Train Loss: 1.6959 | Train Acc: 0.5913
 Site-sketch                        | Train Loss: 1.9120 | Train Acc: 0.1724
Average Train Accuracy: 0.8055
 Site-photo                         | Val  Loss: 1.2625 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.3199 | Val  Acc: 0.9167
 Site-photo                         | Val  Loss: 1.3509 | Val  Acc: 0.8750
 Site-photo                         | Val  Loss: 1.3048 | Val  Acc: 0.9524
 Site-photo                         | Val  Loss: 1.2340 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.1916 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.2414 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.2477 | Val  Acc: 0.9828
 Site-photo                         | Val  Loss: 1.2107 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.2271 | Val  Acc: 0.9794
 Site-art_painting                  | Val  Loss: 1.5910 | Val  Acc: 0.7500
 Site-art_painting                  | Val  Loss: 1.5976 | Val  Acc: 0.7333
 Site-art_painting                  | Val  Loss: 1.5213 | Val  Acc: 0.6923
 Site-art_painting                  | Val  Loss: 1.5742 | Val  Acc: 0.7234
 Site-art_painting                  | Val  Loss: 1.5733 | Val  Acc: 0.7176
 Site-cartoon                       | Val  Loss: 1.7206 | Val  Acc: 0.5714
 Site-cartoon                       | Val  Loss: 1.7139 | Val  Acc: 0.6494
 Site-sketch                        | Val  Loss: 1.8942 | Val  Acc: 0.1538
Average Valid Accuracy: 0.8165
 Best site-photo                     | Epoch:13 | Val Acc: 1.0000
 Best site-photo                     | Epoch:13 | Val Acc: 0.9167
 Best site-photo                     | Epoch:13 | Val Acc: 0.8750
 Best site-photo                     | Epoch:13 | Val Acc: 0.9524
 Best site-photo                     | Epoch:13 | Val Acc: 1.0000
 Best site-photo                     | Epoch:13 | Val Acc: 1.0000
 Best site-photo                     | Epoch:13 | Val Acc: 1.0000
 Best site-photo                     | Epoch:13 | Val Acc: 0.9828
 Best site-photo                     | Epoch:13 | Val Acc: 1.0000
 Best site-photo                     | Epoch:13 | Val Acc: 0.9794
 Best site-art_painting              | Epoch:13 | Val Acc: 0.7500
 Best site-art_painting              | Epoch:13 | Val Acc: 0.7333
 Best site-art_painting              | Epoch:13 | Val Acc: 0.6923
 Best site-art_painting              | Epoch:13 | Val Acc: 0.7234
 Best site-art_painting              | Epoch:13 | Val Acc: 0.7176
 Best site-cartoon                   | Epoch:13 | Val Acc: 0.5714
 Best site-cartoon                   | Epoch:13 | Val Acc: 0.6494
 Best site-sketch                    | Epoch:13 | Val Acc: 0.1538
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_2/q-ffl...
============ Train epoch 14 ============
denominator: 28494.443359375
 Site-photo                         | Train Loss: 1.0588 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.2723 | Train Acc: 0.8889
 Site-photo                         | Train Loss: 1.1631 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.1301 | Train Acc: 0.9677
 Site-photo                         | Train Loss: 1.1537 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.2532 | Train Acc: 0.9615
 Site-photo                         | Train Loss: 1.1858 | Train Acc: 0.9853
 Site-photo                         | Train Loss: 1.1550 | Train Acc: 0.9773
 Site-photo                         | Train Loss: 1.1980 | Train Acc: 0.9735
 Site-photo                         | Train Loss: 1.1903 | Train Acc: 0.9726
 Site-art_painting                  | Train Loss: 1.5104 | Train Acc: 0.9167
 Site-art_painting                  | Train Loss: 1.5281 | Train Acc: 0.6364
 Site-art_painting                  | Train Loss: 1.4857 | Train Acc: 0.8000
 Site-art_painting                  | Train Loss: 1.5364 | Train Acc: 0.7361
 Site-art_painting                  | Train Loss: 1.5333 | Train Acc: 0.7109
 Site-cartoon                       | Train Loss: 1.6666 | Train Acc: 0.5455
 Site-cartoon                       | Train Loss: 1.6631 | Train Acc: 0.6174
 Site-sketch                        | Train Loss: 1.9173 | Train Acc: 0.1207
Average Train Accuracy: 0.8228
 Site-photo                         | Val  Loss: 1.1933 | Val  Acc: 0.8889
 Site-photo                         | Val  Loss: 1.2520 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.2781 | Val  Acc: 0.9375
 Site-photo                         | Val  Loss: 1.2507 | Val  Acc: 0.9524
 Site-photo                         | Val  Loss: 1.1860 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.1305 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.1974 | Val  Acc: 0.9778
 Site-photo                         | Val  Loss: 1.2318 | Val  Acc: 0.9655
 Site-photo                         | Val  Loss: 1.1720 | Val  Acc: 0.9867
 Site-photo                         | Val  Loss: 1.1869 | Val  Acc: 0.9794
 Site-art_painting                  | Val  Loss: 1.5998 | Val  Acc: 0.6250
 Site-art_painting                  | Val  Loss: 1.5523 | Val  Acc: 0.7333
 Site-art_painting                  | Val  Loss: 1.4855 | Val  Acc: 0.8077
 Site-art_painting                  | Val  Loss: 1.5496 | Val  Acc: 0.7447
 Site-art_painting                  | Val  Loss: 1.5537 | Val  Acc: 0.7529
 Site-cartoon                       | Val  Loss: 1.7269 | Val  Acc: 0.4286
 Site-cartoon                       | Val  Loss: 1.7202 | Val  Acc: 0.5714
 Site-sketch                        | Val  Loss: 1.9008 | Val  Acc: 0.1282
Average Valid Accuracy: 0.8044
============ Train epoch 15 ============
denominator: 27808.923828125
 Site-photo                         | Train Loss: 0.9848 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.1683 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 1.1082 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.0667 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.1206 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.1869 | Train Acc: 0.9808
 Site-photo                         | Train Loss: 1.0302 | Train Acc: 0.9853
 Site-photo                         | Train Loss: 1.1224 | Train Acc: 0.9773
 Site-photo                         | Train Loss: 1.1455 | Train Acc: 0.9735
 Site-photo                         | Train Loss: 1.1434 | Train Acc: 0.9658
 Site-art_painting                  | Train Loss: 1.4991 | Train Acc: 0.8333
 Site-art_painting                  | Train Loss: 1.5246 | Train Acc: 0.7273
 Site-art_painting                  | Train Loss: 1.4833 | Train Acc: 0.7250
 Site-art_painting                  | Train Loss: 1.4586 | Train Acc: 0.6667
 Site-art_painting                  | Train Loss: 1.5060 | Train Acc: 0.7422
 Site-cartoon                       | Train Loss: 1.6894 | Train Acc: 0.6364
 Site-cartoon                       | Train Loss: 1.6562 | Train Acc: 0.5826
 Site-sketch                        | Train Loss: 1.9098 | Train Acc: 0.1724
Average Train Accuracy: 0.8285
 Site-photo                         | Val  Loss: 1.1702 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.2210 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.2282 | Val  Acc: 0.9375
 Site-photo                         | Val  Loss: 1.1972 | Val  Acc: 0.9524
 Site-photo                         | Val  Loss: 1.1447 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.0927 | Val  Acc: 0.9714
 Site-photo                         | Val  Loss: 1.1672 | Val  Acc: 0.9778
 Site-photo                         | Val  Loss: 1.1508 | Val  Acc: 0.9828
 Site-photo                         | Val  Loss: 1.1279 | Val  Acc: 0.9867
