===2023-08-10 20:45:45===
===Setting===
    dataset: pacs
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 4
    quantile: 0
    power_cs: 1
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
    mix5: False
    power_relu: 1
    Ea_val: False
data_number=[14,18,24,31,40,52,68,88,113,146,12,22,40,72,128,11,115,58,
client_nums=[10,5,2,1,]
len_dataset=[1000,462,213,98,]
domain number = 4
============ Train epoch 0 ============
 Site-photo                         | Train Loss: 1.8358 | Train Acc: 0.5000
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_2/fedmix...
============ Train epoch 7 ============
 Site-photo                         | Train Loss: 1.2938 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.4040 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 1.3478 | Train Acc: 0.9167
 Site-photo                         | Train Loss: 1.3566 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.3529 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.4232 | Train Acc: 0.9615
 Site-photo                         | Train Loss: 1.2956 | Train Acc: 0.9706
 Site-photo                         | Train Loss: 1.3535 | Train Acc: 0.9773
 Site-photo                         | Train Loss: 1.3910 | Train Acc: 0.9558
 Site-photo                         | Train Loss: 1.4024 | Train Acc: 0.9658
 Site-art_painting                  | Train Loss: 1.6725 | Train Acc: 0.6667
 Site-art_painting                  | Train Loss: 1.6975 | Train Acc: 0.5909
 Site-art_painting                  | Train Loss: 1.6534 | Train Acc: 0.7250
 Site-art_painting                  | Train Loss: 1.6553 | Train Acc: 0.6944
 Site-art_painting                  | Train Loss: 1.6715 | Train Acc: 0.6797
 Site-cartoon                       | Train Loss: 1.7847 | Train Acc: 0.4545
 Site-cartoon                       | Train Loss: 1.7379 | Train Acc: 0.6087
 Site-sketch                        | Train Loss: 1.9049 | Train Acc: 0.2759
Average Train Accuracy: 0.7993
 Site-photo                         | Val  Loss: 1.3728 | Val  Acc: 0.8889
 Site-photo                         | Val  Loss: 1.4194 | Val  Acc: 0.8333
 Site-photo                         | Val  Loss: 1.4764 | Val  Acc: 0.8750
 Site-photo                         | Val  Loss: 1.4337 | Val  Acc: 0.9524
 Site-photo                         | Val  Loss: 1.3830 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.3334 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.3705 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.4134 | Val  Acc: 0.9828
 Site-photo                         | Val  Loss: 1.4006 | Val  Acc: 0.9733
 Site-photo                         | Val  Loss: 1.3754 | Val  Acc: 0.9691
 Site-art_painting                  | Val  Loss: 1.7223 | Val  Acc: 0.6250
 Site-art_painting                  | Val  Loss: 1.6353 | Val  Acc: 0.6667
 Site-art_painting                  | Val  Loss: 1.6432 | Val  Acc: 0.6923
 Site-art_painting                  | Val  Loss: 1.6457 | Val  Acc: 0.7447
 Site-art_painting                  | Val  Loss: 1.6694 | Val  Acc: 0.6941
 Site-cartoon                       | Val  Loss: 1.7573 | Val  Acc: 0.5714
 Site-cartoon                       | Val  Loss: 1.7546 | Val  Acc: 0.5714
 Site-sketch                        | Val  Loss: 1.9130 | Val  Acc: 0.2564
Average Valid Accuracy: 0.7943
 Best site-photo                     | Epoch:7 | Val Acc: 0.8889
 Best site-photo                     | Epoch:7 | Val Acc: 0.8333
 Best site-photo                     | Epoch:7 | Val Acc: 0.8750
 Best site-photo                     | Epoch:7 | Val Acc: 0.9524
 Best site-photo                     | Epoch:7 | Val Acc: 1.0000
 Best site-photo                     | Epoch:7 | Val Acc: 1.0000
 Best site-photo                     | Epoch:7 | Val Acc: 1.0000
 Best site-photo                     | Epoch:7 | Val Acc: 0.9828
 Best site-photo                     | Epoch:7 | Val Acc: 0.9733
 Best site-photo                     | Epoch:7 | Val Acc: 0.9691
 Best site-art_painting              | Epoch:7 | Val Acc: 0.6250
 Best site-art_painting              | Epoch:7 | Val Acc: 0.6667
 Best site-art_painting              | Epoch:7 | Val Acc: 0.6923
 Best site-art_painting              | Epoch:7 | Val Acc: 0.7447
 Best site-art_painting              | Epoch:7 | Val Acc: 0.6941
 Best site-cartoon                   | Epoch:7 | Val Acc: 0.5714
 Best site-cartoon                   | Epoch:7 | Val Acc: 0.5714
 Best site-sketch                    | Epoch:7 | Val Acc: 0.2564
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_2/fedmix...
============ Train epoch 8 ============
 Site-photo                         | Train Loss: 1.2389 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.3374 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 1.3032 | Train Acc: 0.9583
 Site-photo                         | Train Loss: 1.2866 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.2896 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.3726 | Train Acc: 0.9615
 Site-photo                         | Train Loss: 1.3662 | Train Acc: 0.9706
 Site-photo                         | Train Loss: 1.3194 | Train Acc: 0.9659
 Site-photo                         | Train Loss: 1.3265 | Train Acc: 0.9558
 Site-photo                         | Train Loss: 1.3346 | Train Acc: 0.9589
 Site-art_painting                  | Train Loss: 1.6432 | Train Acc: 0.7500
 Site-art_painting                  | Train Loss: 1.6607 | Train Acc: 0.7273
 Site-art_painting                  | Train Loss: 1.6546 | Train Acc: 0.6500
 Site-art_painting                  | Train Loss: 1.6710 | Train Acc: 0.7222
 Site-art_painting                  | Train Loss: 1.6196 | Train Acc: 0.7109
 Site-cartoon                       | Train Loss: 1.7861 | Train Acc: 0.4545
 Site-cartoon                       | Train Loss: 1.6937 | Train Acc: 0.6609
 Site-sketch                        | Train Loss: 1.9177 | Train Acc: 0.2586
Average Train Accuracy: 0.8139
 Site-photo                         | Val  Loss: 1.3312 | Val  Acc: 0.8889
 Site-photo                         | Val  Loss: 1.3759 | Val  Acc: 0.8333
 Site-photo                         | Val  Loss: 1.4135 | Val  Acc: 0.8750
 Site-photo                         | Val  Loss: 1.3615 | Val  Acc: 0.9524
 Site-photo                         | Val  Loss: 1.3114 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.2682 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.3001 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.3423 | Val  Acc: 0.9828
 Site-photo                         | Val  Loss: 1.3220 | Val  Acc: 0.9733
 Site-photo                         | Val  Loss: 1.3118 | Val  Acc: 0.9691
 Site-art_painting                  | Val  Loss: 1.6474 | Val  Acc: 0.5000
 Site-art_painting                  | Val  Loss: 1.5999 | Val  Acc: 0.6667
 Site-art_painting                  | Val  Loss: 1.6020 | Val  Acc: 0.6923
 Site-art_painting                  | Val  Loss: 1.6076 | Val  Acc: 0.7872
 Site-art_painting                  | Val  Loss: 1.6462 | Val  Acc: 0.6588
 Site-cartoon                       | Val  Loss: 1.7479 | Val  Acc: 0.7143
 Site-cartoon                       | Val  Loss: 1.7432 | Val  Acc: 0.5974
 Site-sketch                        | Val  Loss: 1.9029 | Val  Acc: 0.2821
Average Valid Accuracy: 0.7985
 Best site-photo                     | Epoch:8 | Val Acc: 0.8889
 Best site-photo                     | Epoch:8 | Val Acc: 0.8333
 Best site-photo                     | Epoch:8 | Val Acc: 0.8750
 Best site-photo                     | Epoch:8 | Val Acc: 0.9524
 Best site-photo                     | Epoch:8 | Val Acc: 1.0000
 Best site-photo                     | Epoch:8 | Val Acc: 1.0000
 Best site-photo                     | Epoch:8 | Val Acc: 1.0000
 Best site-photo                     | Epoch:8 | Val Acc: 0.9828
 Best site-photo                     | Epoch:8 | Val Acc: 0.9733
 Best site-photo                     | Epoch:8 | Val Acc: 0.9691
 Best site-art_painting              | Epoch:8 | Val Acc: 0.5000
 Best site-art_painting              | Epoch:8 | Val Acc: 0.6667
 Best site-art_painting              | Epoch:8 | Val Acc: 0.6923
 Best site-art_painting              | Epoch:8 | Val Acc: 0.7872
 Best site-art_painting              | Epoch:8 | Val Acc: 0.6588
 Best site-cartoon                   | Epoch:8 | Val Acc: 0.7143
 Best site-cartoon                   | Epoch:8 | Val Acc: 0.5974
 Best site-sketch                    | Epoch:8 | Val Acc: 0.2821
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_2/fedmix...
============ Train epoch 9 ============
 Site-photo                         | Train Loss: 1.1880 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.3152 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 1.2150 | Train Acc: 0.9583
 Site-photo                         | Train Loss: 1.2590 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.2148 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.3036 | Train Acc: 0.9615
 Site-photo                         | Train Loss: 1.2110 | Train Acc: 0.9706
 Site-photo                         | Train Loss: 1.2446 | Train Acc: 0.9773
 Site-photo                         | Train Loss: 1.2738 | Train Acc: 0.9735
 Site-photo                         | Train Loss: 1.2791 | Train Acc: 0.9726
 Site-art_painting                  | Train Loss: 1.5417 | Train Acc: 0.8333
 Site-art_painting                  | Train Loss: 1.6368 | Train Acc: 0.7273
 Site-art_painting                  | Train Loss: 1.5897 | Train Acc: 0.7500
 Site-art_painting                  | Train Loss: 1.5924 | Train Acc: 0.7083
 Site-art_painting                  | Train Loss: 1.6057 | Train Acc: 0.7266
 Site-cartoon                       | Train Loss: 1.7292 | Train Acc: 0.6364
 Site-cartoon                       | Train Loss: 1.6882 | Train Acc: 0.6087
 Site-sketch                        | Train Loss: 1.9129 | Train Acc: 0.2241
Average Train Accuracy: 0.8318
 Site-photo                         | Val  Loss: 1.3290 | Val  Acc: 0.8889
 Site-photo                         | Val  Loss: 1.3554 | Val  Acc: 0.9167
 Site-photo                         | Val  Loss: 1.3618 | Val  Acc: 0.8750
 Site-photo                         | Val  Loss: 1.3165 | Val  Acc: 0.9524
 Site-photo                         | Val  Loss: 1.2550 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.2064 | Val  Acc: 0.9714
 Site-photo                         | Val  Loss: 1.2438 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.2882 | Val  Acc: 0.9655
 Site-photo                         | Val  Loss: 1.2690 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.2574 | Val  Acc: 0.9691
 Site-art_painting                  | Val  Loss: 1.6500 | Val  Acc: 0.6250
 Site-art_painting                  | Val  Loss: 1.5973 | Val  Acc: 0.6000
 Site-art_painting                  | Val  Loss: 1.5760 | Val  Acc: 0.7692
 Site-art_painting                  | Val  Loss: 1.5940 | Val  Acc: 0.7660
 Site-art_painting                  | Val  Loss: 1.5938 | Val  Acc: 0.7412
 Site-cartoon                       | Val  Loss: 1.7391 | Val  Acc: 0.4286
 Site-cartoon                       | Val  Loss: 1.7268 | Val  Acc: 0.6364
 Site-sketch                        | Val  Loss: 1.8979 | Val  Acc: 0.2564
Average Valid Accuracy: 0.7979
============ Train epoch 10 ============
 Site-photo                         | Train Loss: 1.0941 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.2440 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 1.1845 | Train Acc: 0.9583
 Site-photo                         | Train Loss: 1.1629 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.1675 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.2612 | Train Acc: 0.9615
 Site-photo                         | Train Loss: 1.0955 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.1884 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.2270 | Train Acc: 0.9735
 Site-photo                         | Train Loss: 1.2345 | Train Acc: 0.9658
 Site-art_painting                  | Train Loss: 1.6047 | Train Acc: 0.7500
 Site-art_painting                  | Train Loss: 1.6061 | Train Acc: 0.6818
 Site-art_painting                  | Train Loss: 1.5632 | Train Acc: 0.7250
 Site-art_painting                  | Train Loss: 1.5819 | Train Acc: 0.7500
 Site-art_painting                  | Train Loss: 1.5794 | Train Acc: 0.6875
 Site-cartoon                       | Train Loss: 1.7431 | Train Acc: 0.5455
 Site-cartoon                       | Train Loss: 1.6656 | Train Acc: 0.6348
 Site-sketch                        | Train Loss: 1.9025 | Train Acc: 0.2759
Average Train Accuracy: 0.8252
 Site-photo                         | Val  Loss: 1.2173 | Val  Acc: 0.8889
 Site-photo                         | Val  Loss: 1.2613 | Val  Acc: 0.9167
 Site-photo                         | Val  Loss: 1.3022 | Val  Acc: 0.8750
 Site-photo                         | Val  Loss: 1.2471 | Val  Acc: 0.9524
 Site-photo                         | Val  Loss: 1.1938 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.1453 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.1877 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.2348 | Val  Acc: 0.9828
 Site-photo                         | Val  Loss: 1.2118 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.1922 | Val  Acc: 0.9897
 Site-art_painting                  | Val  Loss: 1.5910 | Val  Acc: 0.7500
 Site-art_painting                  | Val  Loss: 1.5753 | Val  Acc: 0.6000
 Site-art_painting                  | Val  Loss: 1.5323 | Val  Acc: 0.7308
 Site-art_painting                  | Val  Loss: 1.5329 | Val  Acc: 0.7660
 Site-art_painting                  | Val  Loss: 1.5622 | Val  Acc: 0.7412
 Site-cartoon                       | Val  Loss: 1.6792 | Val  Acc: 0.7143
 Site-cartoon                       | Val  Loss: 1.7049 | Val  Acc: 0.6753
 Site-sketch                        | Val  Loss: 1.9054 | Val  Acc: 0.2051
Average Valid Accuracy: 0.8216
 Best site-photo                     | Epoch:10 | Val Acc: 0.8889
 Best site-photo                     | Epoch:10 | Val Acc: 0.9167
 Best site-photo                     | Epoch:10 | Val Acc: 0.8750
 Best site-photo                     | Epoch:10 | Val Acc: 0.9524
 Best site-photo                     | Epoch:10 | Val Acc: 1.0000
 Best site-photo                     | Epoch:10 | Val Acc: 1.0000
 Best site-photo                     | Epoch:10 | Val Acc: 1.0000
 Best site-photo                     | Epoch:10 | Val Acc: 0.9828
 Best site-photo                     | Epoch:10 | Val Acc: 1.0000
 Best site-photo                     | Epoch:10 | Val Acc: 0.9897
 Best site-art_painting              | Epoch:10 | Val Acc: 0.7500
 Best site-art_painting              | Epoch:10 | Val Acc: 0.6000
 Best site-art_painting              | Epoch:10 | Val Acc: 0.7308
 Best site-art_painting              | Epoch:10 | Val Acc: 0.7660
 Best site-art_painting              | Epoch:10 | Val Acc: 0.7412
 Best site-cartoon                   | Epoch:10 | Val Acc: 0.7143
 Best site-cartoon                   | Epoch:10 | Val Acc: 0.6753
 Best site-sketch                    | Epoch:10 | Val Acc: 0.2051
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_2/fedmix...
============ Train epoch 11 ============
 Site-photo                         | Train Loss: 1.0509 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.1987 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 1.1097 | Train Acc: 0.9167
 Site-photo                         | Train Loss: 1.0920 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.0977 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.2103 | Train Acc: 0.9615
 Site-photo                         | Train Loss: 1.0892 | Train Acc: 0.9853
 Site-photo                         | Train Loss: 1.1498 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.1527 | Train Acc: 0.9735
 Site-photo                         | Train Loss: 1.1653 | Train Acc: 0.9863
 Site-art_painting                  | Train Loss: 1.5883 | Train Acc: 0.7500
 Site-art_painting                  | Train Loss: 1.5465 | Train Acc: 0.7273
 Site-art_painting                  | Train Loss: 1.5372 | Train Acc: 0.7500
 Site-art_painting                  | Train Loss: 1.5307 | Train Acc: 0.7083
 Site-art_painting                  | Train Loss: 1.5352 | Train Acc: 0.7500
 Site-cartoon                       | Train Loss: 1.7816 | Train Acc: 0.2727
 Site-cartoon                       | Train Loss: 1.6380 | Train Acc: 0.6174
 Site-sketch                        | Train Loss: 1.8902 | Train Acc: 0.2931
Average Train Accuracy: 0.8131
 Site-photo                         | Val  Loss: 1.1903 | Val  Acc: 0.8889
 Site-photo                         | Val  Loss: 1.2077 | Val  Acc: 0.9167
 Site-photo                         | Val  Loss: 1.2330 | Val  Acc: 0.9375
 Site-photo                         | Val  Loss: 1.2015 | Val  Acc: 0.9524
 Site-photo                         | Val  Loss: 1.1540 | Val  Acc: 0.9630
 Site-photo                         | Val  Loss: 1.0761 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.1294 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.1800 | Val  Acc: 0.9828
 Site-photo                         | Val  Loss: 1.1433 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.1510 | Val  Acc: 0.9691
 Site-art_painting                  | Val  Loss: 1.5552 | Val  Acc: 0.6250
 Site-art_painting                  | Val  Loss: 1.5167 | Val  Acc: 0.6667
 Site-art_painting                  | Val  Loss: 1.5096 | Val  Acc: 0.7308
 Site-art_painting                  | Val  Loss: 1.5406 | Val  Acc: 0.8085
 Site-art_painting                  | Val  Loss: 1.5583 | Val  Acc: 0.6824
 Site-cartoon                       | Val  Loss: 1.7060 | Val  Acc: 0.5714
 Site-cartoon                       | Val  Loss: 1.6874 | Val  Acc: 0.5844
 Site-sketch                        | Val  Loss: 1.8547 | Val  Acc: 0.3333
Average Valid Accuracy: 0.8118
============ Train epoch 12 ============
 Site-photo                         | Train Loss: 1.0396 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.1358 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 1.0534 | Train Acc: 0.9583
 Site-photo                         | Train Loss: 1.0675 | Train Acc: 0.9677
 Site-photo                         | Train Loss: 1.0589 | Train Acc: 0.9750
 Site-photo                         | Train Loss: 1.1549 | Train Acc: 0.9808
 Site-photo                         | Train Loss: 1.2028 | Train Acc: 0.9853
 Site-photo                         | Train Loss: 1.0715 | Train Acc: 0.9886
 Site-photo                         | Train Loss: 1.1081 | Train Acc: 0.9823
 Site-photo                         | Train Loss: 1.1050 | Train Acc: 0.9932
 Site-art_painting                  | Train Loss: 1.5296 | Train Acc: 0.7500
 Site-art_painting                  | Train Loss: 1.5019 | Train Acc: 0.7727
 Site-art_painting                  | Train Loss: 1.4984 | Train Acc: 0.7750
 Site-art_painting                  | Train Loss: 1.5263 | Train Acc: 0.7083
 Site-art_painting                  | Train Loss: 1.5160 | Train Acc: 0.7422
 Site-cartoon                       | Train Loss: 1.6937 | Train Acc: 0.7273
 Site-cartoon                       | Train Loss: 1.6158 | Train Acc: 0.6870
 Site-sketch                        | Train Loss: 1.9011 | Train Acc: 0.2069
Average Train Accuracy: 0.8414
 Site-photo                         | Val  Loss: 1.1297 | Val  Acc: 0.8889
 Site-photo                         | Val  Loss: 1.1850 | Val  Acc: 0.9167
 Site-photo                         | Val  Loss: 1.1860 | Val  Acc: 0.9375
 Site-photo                         | Val  Loss: 1.1422 | Val  Acc: 0.9524
 Site-photo                         | Val  Loss: 1.1084 | Val  Acc: 0.9630
 Site-photo                         | Val  Loss: 1.0271 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.0887 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.1292 | Val  Acc: 0.9828
 Site-photo                         | Val  Loss: 1.0939 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.0979 | Val  Acc: 0.9794
 Site-art_painting                  | Val  Loss: 1.5350 | Val  Acc: 0.6250
 Site-art_painting                  | Val  Loss: 1.5208 | Val  Acc: 0.6000
 Site-art_painting                  | Val  Loss: 1.4445 | Val  Acc: 0.8462
 Site-art_painting                  | Val  Loss: 1.4865 | Val  Acc: 0.7872
 Site-art_painting                  | Val  Loss: 1.4984 | Val  Acc: 0.7059
 Site-cartoon                       | Val  Loss: 1.7202 | Val  Acc: 0.2857
 Site-cartoon                       | Val  Loss: 1.6624 | Val  Acc: 0.6364
 Site-sketch                        | Val  Loss: 1.8901 | Val  Acc: 0.2564
Average Valid Accuracy: 0.7980
============ Train epoch 13 ============
 Site-photo                         | Train Loss: 0.9567 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.0844 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.9893 | Train Acc: 0.9583
 Site-photo                         | Train Loss: 1.0034 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.9889 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.0932 | Train Acc: 0.9808
 Site-photo                         | Train Loss: 1.0155 | Train Acc: 0.9706
 Site-photo                         | Train Loss: 1.0359 | Train Acc: 0.9886
 Site-photo                         | Train Loss: 1.0712 | Train Acc: 0.9558
 Site-photo                         | Train Loss: 1.0808 | Train Acc: 0.9795
 Site-art_painting                  | Train Loss: 1.4789 | Train Acc: 0.6667
 Site-art_painting                  | Train Loss: 1.5159 | Train Acc: 0.6364
 Site-art_painting                  | Train Loss: 1.4875 | Train Acc: 0.7500
 Site-art_painting                  | Train Loss: 1.5362 | Train Acc: 0.6806
 Site-art_painting                  | Train Loss: 1.4783 | Train Acc: 0.7422
 Site-cartoon                       | Train Loss: 1.6786 | Train Acc: 0.5455
 Site-cartoon                       | Train Loss: 1.6008 | Train Acc: 0.6870
 Site-sketch                        | Train Loss: 1.8822 | Train Acc: 0.3103
Average Train Accuracy: 0.8220
 Site-photo                         | Val  Loss: 1.0514 | Val  Acc: 0.8889
 Site-photo                         | Val  Loss: 1.1303 | Val  Acc: 0.9167
 Site-photo                         | Val  Loss: 1.1817 | Val  Acc: 0.8750
 Site-photo                         | Val  Loss: 1.1094 | Val  Acc: 0.9524
 Site-photo                         | Val  Loss: 1.0433 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.9626 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.0372 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.0889 | Val  Acc: 0.9828
 Site-photo                         | Val  Loss: 1.0525 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.0381 | Val  Acc: 0.9897
 Site-art_painting                  | Val  Loss: 1.5196 | Val  Acc: 0.7500
 Site-art_painting                  | Val  Loss: 1.4428 | Val  Acc: 0.7333
 Site-art_painting                  | Val  Loss: 1.4129 | Val  Acc: 0.7692
 Site-art_painting                  | Val  Loss: 1.4523 | Val  Acc: 0.8511
 Site-art_painting                  | Val  Loss: 1.4716 | Val  Acc: 0.7647
 Site-cartoon                       | Val  Loss: 1.6764 | Val  Acc: 0.5714
 Site-cartoon                       | Val  Loss: 1.6445 | Val  Acc: 0.6623
 Site-sketch                        | Val  Loss: 1.8679 | Val  Acc: 0.3333
Average Valid Accuracy: 0.8356
 Best site-photo                     | Epoch:13 | Val Acc: 0.8889
 Best site-photo                     | Epoch:13 | Val Acc: 0.9167
 Best site-photo                     | Epoch:13 | Val Acc: 0.8750
 Best site-photo                     | Epoch:13 | Val Acc: 0.9524
 Best site-photo                     | Epoch:13 | Val Acc: 1.0000
 Best site-photo                     | Epoch:13 | Val Acc: 1.0000
 Best site-photo                     | Epoch:13 | Val Acc: 1.0000
 Best site-photo                     | Epoch:13 | Val Acc: 0.9828
 Best site-photo                     | Epoch:13 | Val Acc: 1.0000
 Best site-photo                     | Epoch:13 | Val Acc: 0.9897
 Best site-art_painting              | Epoch:13 | Val Acc: 0.7500
 Best site-art_painting              | Epoch:13 | Val Acc: 0.7333
 Best site-art_painting              | Epoch:13 | Val Acc: 0.7692
 Best site-art_painting              | Epoch:13 | Val Acc: 0.8511
 Best site-art_painting              | Epoch:13 | Val Acc: 0.7647
 Best site-cartoon                   | Epoch:13 | Val Acc: 0.5714
 Best site-cartoon                   | Epoch:13 | Val Acc: 0.6623
 Best site-sketch                    | Epoch:13 | Val Acc: 0.3333
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_2/fedmix...
============ Train epoch 14 ============
 Site-photo                         | Train Loss: 0.8542 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.0552 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.9519 | Train Acc: 0.9583
 Site-photo                         | Train Loss: 0.9400 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.9868 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.0449 | Train Acc: 0.9808
 Site-photo                         | Train Loss: 0.8377 | Train Acc: 0.9853
 Site-photo                         | Train Loss: 1.0080 | Train Acc: 0.9886
 Site-photo                         | Train Loss: 1.0032 | Train Acc: 0.9823
 Site-photo                         | Train Loss: 1.0156 | Train Acc: 0.9795
 Site-art_painting                  | Train Loss: 1.4535 | Train Acc: 0.7500
 Site-art_painting                  | Train Loss: 1.4878 | Train Acc: 0.6818
 Site-art_painting                  | Train Loss: 1.4372 | Train Acc: 0.7750
 Site-art_painting                  | Train Loss: 1.4917 | Train Acc: 0.7639
 Site-art_painting                  | Train Loss: 1.4445 | Train Acc: 0.7422
 Site-cartoon                       | Train Loss: 1.6234 | Train Acc: 0.6364
 Site-cartoon                       | Train Loss: 1.5823 | Train Acc: 0.6522
 Site-sketch                        | Train Loss: 1.8746 | Train Acc: 0.3103
Average Train Accuracy: 0.8406
 Site-photo                         | Val  Loss: 1.0546 | Val  Acc: 0.8889
 Site-photo                         | Val  Loss: 1.0740 | Val  Acc: 0.9167
 Site-photo                         | Val  Loss: 1.1354 | Val  Acc: 0.8750
 Site-photo                         | Val  Loss: 1.0735 | Val  Acc: 0.9524
 Site-photo                         | Val  Loss: 0.9798 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.9334 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.9821 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.0424 | Val  Acc: 0.9655
 Site-photo                         | Val  Loss: 1.0001 | Val  Acc: 0.9867
 Site-photo                         | Val  Loss: 0.9908 | Val  Acc: 0.9897
 Site-art_painting                  | Val  Loss: 1.4525 | Val  Acc: 0.6250
 Site-art_painting                  | Val  Loss: 1.4550 | Val  Acc: 0.7333
 Site-art_painting                  | Val  Loss: 1.4238 | Val  Acc: 0.7308
 Site-art_painting                  | Val  Loss: 1.4362 | Val  Acc: 0.7447
 Site-art_painting                  | Val  Loss: 1.4801 | Val  Acc: 0.7176
 Site-cartoon                       | Val  Loss: 1.6116 | Val  Acc: 1.0000
 Site-cartoon                       | Val  Loss: 1.6325 | Val  Acc: 0.6494
 Site-sketch                        | Val  Loss: 1.8733 | Val  Acc: 0.2821
Average Valid Accuracy: 0.8365
 Best site-photo                     | Epoch:14 | Val Acc: 0.8889
 Best site-photo                     | Epoch:14 | Val Acc: 0.9167
 Best site-photo                     | Epoch:14 | Val Acc: 0.8750
 Best site-photo                     | Epoch:14 | Val Acc: 0.9524
 Best site-photo                     | Epoch:14 | Val Acc: 1.0000
 Best site-photo                     | Epoch:14 | Val Acc: 1.0000
 Best site-photo                     | Epoch:14 | Val Acc: 1.0000
 Best site-photo                     | Epoch:14 | Val Acc: 0.9655
 Best site-photo                     | Epoch:14 | Val Acc: 0.9867
 Best site-photo                     | Epoch:14 | Val Acc: 0.9897
 Best site-art_painting              | Epoch:14 | Val Acc: 0.6250
 Best site-art_painting              | Epoch:14 | Val Acc: 0.7333
 Best site-art_painting              | Epoch:14 | Val Acc: 0.7308
 Best site-art_painting              | Epoch:14 | Val Acc: 0.7447
 Best site-art_painting              | Epoch:14 | Val Acc: 0.7176
 Best site-cartoon                   | Epoch:14 | Val Acc: 1.0000
 Best site-cartoon                   | Epoch:14 | Val Acc: 0.6494
 Best site-sketch                    | Epoch:14 | Val Acc: 0.2821
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_2/fedmix...
